date,open,high,low,close,volume,close_mom_1,close_mom_3,roll_std_20,rsi_14,ema_10,ema_20,ema10_slope1h,dist_ema10_norm,ret_1h,ret_3h,macd_line,macd_signal,macd_hist,bb_mid_20,bb_upper_20,bb_lower_20,plus_di_14,minus_di_14,adx_14,atr_14,obv,rsi_14_d,ema_20_d,ret_1d_d,ret_5d_d,dist_ema20_d,vwap_d,momentum_score_total,iv_realized_spread_20,iv_skew_25d,iv_term_slope
2024-07-01 19:00:00+00:00,544.75,545.88,543.82,545.37,8068201.0,0.0011289478756504323,0.0006247368261718123,0.0,66.98611855842424,544.8509162705196,544.7820916810933,0.11535193988447645,0.0009518010332074929,0.0011289478756504323,0.0006247368261718123,0.07201616195243332,0.03540953743416696,0.036606624518266365,0.0,0.0,0.0,7.050914651679985,14.434638612087802,20.624352317210832,1.3335549254185763,-1853312.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07974170060572691,0.0,,
2024-07-01 20:00:00+00:00,545.37,545.47,544.7126,545.19,5138034.0,-0.00033005115792938966,0.0004954855758645405,0.0,64.50837377296217,544.9125678576979,544.8209400924178,0.061651587178289446,0.0005088723973332809,-0.00033005115792938966,0.0004954855758645405,0.09530533555209786,0.04738869705775314,0.047916638494344715,0.0,0.0,0.0,6.75576285126018,13.830403589366055,21.605898156653993,1.2924010021743977,-6991346.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5580797613662539,0.0,,
2024-07-01 21:00:00+00:00,545.15,545.43,545.03,545.3,598489.0,0.00020176452245990184,0.0010004497434625836,0.0,65.35181933172603,544.9830100653892,544.8665648455209,0.07044220769125786,0.0005813129187800725,0.00020176452245990184,0.0010004497434625836,0.12124066716955895,0.062159091080114304,0.05908157608944464,0.0,0.0,0.0,6.5986631667165545,13.508788978427614,22.51733357899407,1.2286580734476533,-6392857.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.301925519159748,0.0,,
2024-07-01 22:00:00+00:00,545.23,545.44,544.99,544.99,41904.0,-0.0005684944067484432,-0.0006967746667400077,0.0,60.955419589534934,544.9842809625911,544.878320574519,0.0012708972019481735,1.0493839169306697e-05,-0.0005684944067484432,-0.0006967746667400077,0.11544936667417005,0.07281714619892546,0.04263222047524459,0.0,0.0,0.0,6.417850958555523,13.382197528678905,23.421336994175277,1.1730396396299672,-6434761.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.845481551004065,0.0,,
2024-07-01 23:00:00+00:00,545.03,545.05,544.73,544.9,32029.0,-0.00016514064478256874,-0.0005319246501220842,0.0,59.69974397875474,544.9689571512109,544.8803852817076,-0.015323811380199004,-0.00012655010315829003,-0.00016514064478256874,-0.0005319246501220842,0.10241687350344364,0.07873709165982909,0.02367978184361455,0.0,0.0,0.0,6.285944970143772,14.7770833906429,24.62788428303385,1.1121082367992507,-6466790.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6901733557527694,0.0,,
2024-07-02 08:00:00+00:00,543.98,544.28,542.97,543.49,22606.0,-0.0025876307579372204,-0.003319273794241573,0.0,44.30219314391622,544.7000558509908,544.7479676358307,-0.26890130022013636,-0.0022264546744020716,-0.0025876307579372204,-0.003319273794241573,-0.021439545630414614,0.05870176420178035,-0.08014130983219497,0.0,0.0,0.0,5.545628107668856,23.77669073245342,27.309799411955996,1.1705290770278722,-6489396.0,0.0,545.34,0.0,0.0,0.0,544.8006,-1.944024179130218,0.0,,
2024-07-02 09:00:00+00:00,543.48,543.67,543.05,543.34,7852.0,-0.0002759940385287374,-0.0030275784876786505,0.0,43.030698874017496,544.4527729689925,544.6138754800373,-0.2472828819983306,-0.0020480232800685182,-0.0002759940385287374,-0.0030275784876786505,-0.130199537309295,0.020921503899565284,-0.1511210412088603,0.0,0.0,0.0,5.3285215904334855,22.84585396949649,29.800149174526556,1.1312055715258817,-6497248.0,0.0,545.34,0.0,0.0,0.0,544.8006,-1.1706190954799067,0.0,,
2024-07-02 10:00:00+00:00,543.35,543.63,543.25,543.42,19017.0,0.00014723745720890413,-0.0027160946962745403,0.0,43.95457293800379,544.2649960655392,544.5001730533671,-0.18777690345325482,-0.0015549594522454957,0.00014723745720890413,-0.0027160946962745403,-0.20754483520806843,-0.024771763921961464,-0.18277307128610698,0.0,0.0,0.0,5.19429898857164,22.27037915729964,32.11261681119922,1.0775480307026042,-6478231.0,0.0,545.34,0.0,0.0,0.0,544.8006,-0.9829119224393541,0.0,,
2024-07-02 11:00:00+00:00,543.46,543.48,542.44,542.97,228151.0,-0.0008280887711161755,-0.0009567793335664154,0.0011029472359201026,40.02281538878275,544.0295422354411,544.3544422863798,-0.23545383009809484,-0.0019513826462623785,-0.0008280887711161755,-0.0009567793335664154,-0.3016752556676465,-0.08015246227109848,-0.22152279339654804,544.583975,546.1820517544639,542.9858982455361,4.835312658791869,26.11396817492212,34.729809302245044,1.0748660285095584,-6706382.0,0.0,545.34,0.0,0.0,0.0,544.8006,-0.9729326313565376,-0.04463871511767084,,
2024-07-02 12:00:00+00:00,542.93,544.8,542.5097,543.24,163370.0,0.0004972650422674363,-0.00018404682151140772,0.0011121216493325634,43.300005352439115,543.8859891017245,544.2483049257722,-0.1435531337166367,-0.0011891412667043406,0.0004972650422674363,-0.00018404682151140772,-0.3504478043961399,-0.13421153069610675,-0.21623627370003312,544.5144750000001,546.2213237268402,542.8076262731599,12.270689386425678,22.436493667312067,34.34126597618587,1.1616827407588757,-6543012.0,0.0,545.34,0.0,0.0,0.0,544.8006,-0.42133549590655384,-0.045010023928603156,,
2024-07-02 13:00:00+00:00,543.24,545.68,543.24,545.125,3574344.0,0.0034699212134599033,0.00313753634389613,0.0013716492688138093,59.81050896353533,544.1112638105018,544.3317996947463,0.22527470877730593,0.0018596398798407996,0.0034699212134599033,0.00313753634389613,-0.2342958376804063,-0.15422839209296668,-0.08006744558743961,544.530725,546.255117478069,542.8063325219309,15.580456205101308,19.315673197292625,32.65287659184159,1.252991116418952,-2968668.0,0.0,545.34,0.0,0.0,0.0,544.8006,1.0996245332489671,-0.05551368094309866,,
2024-07-02 14:00:00+00:00,545.14,545.97,544.47,545.76,4433700.0,0.001164870442559085,0.0051384054367644705,0.0013887797090281807,63.65044072195782,544.4110340267741,544.4678187714371,0.2997702162723499,0.0024717201209796544,0.001164870442559085,0.0051384054367644705,-0.08996827586395284,-0.14137636884716392,0.051408092983211084,544.561225,546.3520363561059,542.7704136438941,15.896907508615064,17.686930834384214,30.7012435581491,1.2706346081033126,1465032.0,0.0,545.34,0.0,0.0,0.0,544.8006,0.7378483693840368,-0.05620698776292282,,
2024-07-02 15:00:00+00:00,545.76,546.51,545.44,545.65,2980388.0,-0.0002015537965406322,0.0044363448936013405,0.0013845124484956034,62.53577869745415,544.6363005673606,544.5804074598717,0.2252665405865173,0.0018577832541726857,-0.0002015537965406322,0.0044363448936013405,0.015359224429403184,-0.1100292501918505,0.1253884746212537,544.570725,546.3834928596991,542.757957140301,18.00003369597364,16.610927474490886,28.794975190121974,1.2563035646673573,-1515356.0,0.0,545.34,0.0,0.0,0.0,544.8006,0.1860619293986145,-0.056034282287046,,
2024-07-02 16:00:00+00:00,545.64,546.0,545.12,546.0,2718947.0,0.0006414368184735064,0.0016051364365972098,0.0013906220784240236,64.65662801812886,544.8842459187496,544.7156067494077,0.24794535138892115,0.002043505643315801,0.0006414368184735064,0.0016051364365972098,0.12562596426687378,-0.06289820730010565,0.18852417156697943,544.602225,546.4936597791251,542.7107902208749,17.079740933090203,17.620829752732593,26.849570400068377,1.2294247386196886,1203591.0,0.0,545.34,0.0,0.0,0.0,544.8006,-0.05670674292335845,-0.056281552528964364,,
2024-07-02 17:00:00+00:00,546.0,547.48,545.9,547.275,3154586.0,0.002335164835164827,0.0027759454705365005,0.0014508141819482934,71.07945715119413,545.3189284789769,544.9593584875594,0.43468256022731566,0.003574202221959869,0.002335164835164827,0.0027759454705365005,0.3122950514414242,0.012140444448200331,0.3001546069932239,544.7274749999999,546.9656637760795,542.4892862239203,23.97020985706512,16.03558410064728,26.348436193049068,1.2544658287182853,4358177.0,0.0,545.34,0.0,0.0,0.0,544.8006,0.6809506827841671,-0.05871766014503882,,
2024-07-02 18:00:00+00:00,547.28,547.98,547.2404,547.64,4394907.0,0.0006669407519070969,0.0036470264821772957,0.0012896033786365109,72.6137836471762,545.7409414827993,545.2146576792204,0.4220130038223715,0.0034677133102051076,0.0006669407519070969,0.0036470264821772957,0.4841036519177351,0.10653308594210728,0.37757056597562777,544.941975,547.4323874468174,542.4515625531825,25.863234517976952,15.339892085361887,26.2907018278856,1.2176896980955505,8753084.0,0.0,545.34,0.0,0.0,0.0,544.8006,0.3160413254642868,-0.05219310222552759,,
2024-07-02 19:00:00+00:00,547.63,548.98,547.48,548.97,11340414.0,0.0024286027317217407,0.005439560439560509,0.0013163141971675558,77.33281077817472,546.3280430313812,545.5723093288185,0.5871015485819271,0.004812570757270593,0.0024286027317217407,0.005439560439560509,0.7192915451465751,0.22908477778300088,0.49020676736357427,545.166725,548.2260300720196,542.1074199279805,29.39498685708844,14.012143489194015,26.944117213928337,1.2378547196601541,20093498.0,0.0,545.34,0.0,0.0,0.0,544.8006,1.1859691100246499,-0.05327414815423191,,
2024-07-02 20:00:00+00:00,548.97,549.01,548.12,548.29,5474663.0,-0.0012386833524601348,0.001854643460782901,0.0013576925661525606,70.631484992379,546.6847624802209,545.8311370117882,0.3567194488397263,0.0029277162081727728,-0.0012386833524601348,0.001854643460782901,0.8411134951674057,0.3514905212598819,0.48962297390752385,545.32975,548.6908705446682,541.9686294553318,28.031108254607823,13.277793828880014,27.57058118344189,1.2130079539701422,14618835.0,0.0,545.34,0.0,0.0,0.0,544.8006,-0.5987795461809495,-0.05494882230454575,,
2024-07-02 21:00:00+00:00,548.33,548.824619,548.17,548.37,318825.0,0.00014590818727322485,0.0013329924768095136,0.001353177002237929,70.95042026130818,546.9911693019989,546.072933486856,0.306406821777955,0.0025144167222881193,0.00014590818727322485,0.0013329924768095136,0.9333544703101779,0.46786331106994117,0.46549115924023676,545.50225,549.1192121958651,541.8852878041349,26.913840463188304,12.748565685227224,28.15229772656162,1.1731230286865624,14937660.0,0.0,545.34,0.0,0.0,0.0,544.8006,-0.2599443793024926,-0.054766067441378866,,
2024-07-02 22:00:00+00:00,548.26,548.6,548.19,548.56,45136.0,0.0003464813903020225,-0.0007468531978069848,0.0013453034989924424,71.7354936602807,547.27641124709,546.3097969642982,0.28524194509111567,0.002339924079243768,0.0003464813903020225,-0.0007468531978069848,1.0101432175551963,0.5763192923669922,0.4338239251882041,545.6925,549.5370867617239,541.8479132382761,26.209226653259638,12.41480375144151,28.69246308802994,1.1186142409232342,14982796.0,0.0,545.34,0.0,0.0,0.0,544.8006,-0.5689311985384986,-0.05444740934341452,,
2024-07-02 23:00:00+00:00,548.511,548.82,548.17,548.2599,36454.0,-0.0005470686889308407,-5.489795546143039e-05,0.0013463591016224395,68.58279358242918,547.4552273839827,546.4955210629365,0.17881613689269216,0.0014676846072772065,-0.0005470686889308407,-5.489795546143039e-05,1.034854136706599,0.6680262612349136,0.3668278754716855,545.836995,549.844329996032,541.829660003968,26.535978070682635,11.883627452338617,29.367122258167445,1.0851417951430098,14946342.0,0.0,545.34,0.0,0.0,0.0,544.8006,-0.7241228337002773,-0.054490131917571565,,
2024-07-03 08:00:00+00:00,548.71,549.41,548.66,549.29,15431.0,0.0018788534415885572,0.001677699363568319,0.0013850101647208974,72.97351782196063,547.7888224050766,546.7616619140854,0.33359502109397,0.002732941788350993,0.0018788534415885572,0.001677699363568319,1.1245945532872383,0.7593399196453785,0.36525463364185984,546.0419949999999,550.3202909325194,541.7636990674805,28.4027328322371,10.987814992976945,30.427392483257275,1.0897816669185056,14961773.0,99.99999999997276,545.6895238095238,0.006729746580115048,0.0,0.0060481160461123415,546.8588,0.9423641006777205,-0.05605442596397522,,
2024-07-03 09:00:00+00:00,549.19,549.32,549.14,549.26,11333.0,-5.461595878308856e-05,0.0012760682514219024,0.0013878871692833597,72.65505336153342,548.0563092405172,546.9995988746487,0.2674868354405362,0.002191477186547006,-5.461595878308856e-05,0.0012760682514219024,1.1796949417388305,0.843410924064069,0.33628401767476146,546.239995,550.7347649668208,541.7452250331793,28.04639113710312,10.849961475727648,31.41192912084069,1.024797262138617,14950440.0,99.99999999997276,545.6895238095238,0.006729746580115048,0.0,0.0060481160461123415,546.8588,0.267317003385972,-0.056170864704536416,,
2024-07-03 10:00:00+00:00,549.23,549.36,549.09,549.24,33055.0,-3.641262789932931e-05,0.001787655817979683,0.0013741279012286754,72.42812105153884,548.2715257422412,547.2129704103963,0.2152165017240577,0.0017632988452384558,-3.641262789932931e-05,0.001787655817979683,1.2078255031556182,0.916293839882379,0.2915316632732392,546.452495,551.0977747436473,541.8072152563527,27.489274996022406,11.002290411254696,32.22769992580557,0.9708831719858574,14917385.0,99.99999999997276,545.6895238095238,0.006729746580115048,0.0,0.0060481160461123415,546.8588,0.3643936789605513,-0.05561399668137269,,
2024-07-03 11:00:00+00:00,549.17,549.3,548.91,549.1,99722.0,-0.00025489767678976705,-0.0003459010722932643,0.001376179285644537,70.76197459243136,548.4221574254701,547.3926875141681,0.15063168322888032,0.0012344610718082376,-0.00025489767678976705,-0.0003459010722932643,1.2049326324347476,0.9740215983928527,0.23091103404189484,546.662495,551.3912537223958,541.9337362776042,26.665324436192705,12.055906559265193,32.620702437303876,0.9293915168440096,14817663.0,99.99999999997276,545.6895238095238,0.006729746580115048,0.0,0.0060481160461123415,546.8588,-0.08494625796880512,-0.05569702074775978,,
2024-07-03 12:00:00+00:00,549.24,549.3,548.27,548.44,266310.0,-0.001201966854853298,-0.0014929177438735008,0.0012475187937931638,63.3619208526939,548.42540152993,547.4924315604378,0.003244104459895425,2.6618171668807846e-05,-0.001201966854853298,-0.0014929177438735008,1.1362851396199858,1.0064743066382795,0.12981083298170626,546.909995,551.4541683660756,542.3658216339244,24.570670970732113,15.989865016646188,31.801763238659515,0.9365778370694355,14551353.0,99.99999999997276,545.6895238095238,0.006729746580115048,0.0,0.0060481160461123415,546.8588,-0.5853754760379306,-0.05048984595679008,,
2024-07-03 13:00:00+00:00,548.43,549.63,548.39,549.58,3225170.0,0.002078623003427982,0.000619037215060958,0.0012855114999665756,69.32838659178603,548.6353285244882,547.6912476023009,0.20992699455814545,0.001718897113271735,0.002078623003427982,0.000619037215060958,1.1604925439432918,1.037277954099282,0.12321458984400979,547.221995,551.5874662752045,542.8565237247955,24.759435143024707,14.511916743395156,31.39407529307779,0.9582508487073337,17776523.0,99.99999999997276,545.6895238095238,0.006729746580115048,0.0,0.0060481160461123415,546.8588,0.8155642109977602,-0.05202749484169753,,
2024-07-03 14:00:00+00:00,549.58,550.11,548.88,549.8105,5473636.0,0.00041941118672439437,0.0012939355308687617,0.0012822157358435976,70.37874769752614,548.8489960654903,547.8930811639866,0.21366754100210983,0.001748791510001676,0.00041941118672439437,0.0012939355308687617,1.1846209371431087,1.0667465507080474,0.11787438643506132,547.54152,551.6640034122937,543.4190365877063,26.041349379297742,13.207809402190641,31.48718548106479,0.977661502371097,23250159.0,99.99999999997276,545.6895238095238,0.006729746580115048,0.0,0.0060481160461123415,546.8588,0.41841826004529087,-0.0518941079751373,,
2024-07-03 15:00:00+00:00,549.81,550.49,549.48,550.385,4730887.0,0.0010449054719761097,0.003546422580409825,0.0012412821393543026,72.8723015183732,549.1282695081284,548.1304067674164,0.2792734426381003,0.002283366174353624,0.0010449054719761097,0.003546422580409825,1.2358540550387715,1.1005680515741922,0.1352860034645793,547.91227,551.6161258060495,544.2084141939506,26.89401545753044,12.235486014307423,31.91392793679981,0.9799713950588751,27981046.0,99.99999999997276,545.6895238095238,0.006729746580115048,0.0,0.0060481160461123415,546.8588,1.0160032698179902,-0.05023743475186836,,
2024-07-03 16:00:00+00:00,550.39,551.83,550.32,551.38,12463701.0,0.0018078254312889896,0.0032752283561992,0.001265530240150381,76.5536600783804,549.537675052105,548.4398918371862,0.409405543976618,0.0033412981027512874,0.0018078254312889896,0.0032752283561992,1.3412833747000832,1.1487111161993704,0.1925722585007128,548.31927,551.6293873966152,545.0091526033847,33.44787326836079,10.938919977245302,33.25657056138947,1.0178305811260977,40444747.0,99.99999999997276,545.6895238095238,0.006729746580115048,0.0,0.0060481160461123415,546.8588,1.2056050915901282,-0.05121880904460843,,
2024-07-03 17:00:00+00:00,551.38,551.49,549.478,551.46,689026.0,0.00014509050019961833,0.003000124588380837,0.0010956771625197617,76.82596061667181,549.887188678995,548.7275211860257,0.3495136268900296,0.0028520859554727754,0.00014509050019961833,0.003000124588380837,1.4149811792815399,1.2019651288158044,0.21301605046573546,548.63602,551.8706802994843,545.4013597005157,29.033151754597696,15.018670628801042,33.153502947850065,1.0888426824742377,41133773.0,99.99999999997276,545.6895238095238,0.006729746580115048,0.0,0.0060481160461123415,546.8588,0.6376389383064904,-0.04434447916074254,,
2024-07-03 20:00:00+00:00,550.86,551.31,550.5,551.14,47267.0,-0.0005802778080006288,0.0013717670358022183,0.0011158223243096356,73.16559051229683,550.1149725555414,548.9572810730708,0.22778387654636845,0.0018598313395119194,-0.0005802778080006288,0.0013717670358022183,1.4310694172951344,1.2477859865116705,0.18328343078346387,548.9050199999999,552.025431047553,545.7846089524469,27.189161751309943,14.064785954609757,33.05779730670633,1.0796396337260805,41086506.0,99.99999999997276,545.6895238095238,0.006729746580115048,0.0,0.0060481160461123415,546.8588,0.12039327009546016,-0.04515979843337065,,
2024-07-05 08:00:00+00:00,551.95,552.16,551.7,551.75,20990.0,0.0011067968211344592,0.0006710435634227352,0.0011114150007082426,75.55640871539552,550.4122502727157,549.223254304207,0.2972777171743246,0.0024245577295591986,0.0011067968211344592,0.0006710435634227352,1.476026647450567,1.2934341186994498,0.1825925287511172,549.21002,552.1796501471655,546.2403898528345,30.992938298437473,13.111894471004405,33.59239333957591,1.0753796598885021,41107496.0,99.99999999997209,546.2390929705216,0.004462578095116854,0.0,0.009467426521376762,550.2991,0.5216194210052707,-0.04498142429518276,,
2024-07-05 09:00:00+00:00,551.68,551.87,551.63,551.83,1927.0,0.00014499320344363298,0.0006709462155007895,0.00111495878296708,75.86017078258726,550.6700229504038,549.4715157990444,0.2577726776880809,0.0021020550705765327,0.00014499320344363298,0.0006709462155007895,1.500810498456076,1.3349093946507753,0.16590110380530065,549.50152,552.2830175917768,546.7200224082233,30.46984836244163,13.382862317916386,33.97611468870173,1.0157096841821813,41109423.0,99.99999999997209,546.2390929705216,0.004462578095116854,0.0,0.009467426521376762,550.2991,0.2214934493766531,-0.0451248490044884,,
2024-07-05 10:00:00+00:00,551.74,551.8,551.67,551.71,9525.0,-0.00021745827519348282,0.0010342199804043162,0.0010413279589868822,74.3672856294954,550.859109686694,549.6847047705639,0.18908673629016448,0.0015422782137464964,-0.00021745827519348282,0.0010342199804043162,1.4935521424238232,1.3666379442053849,0.1269141982184383,549.7232700000001,552.4642261682409,546.9823138317593,30.105055386286327,13.222639197789308,34.332427370032846,0.9545875638834599,41099898.0,99.99999999997209,546.2390929705216,0.004462578095116854,0.0,0.009467426521376762,550.2991,0.17329886040150963,-0.04214484663584426,,
2024-07-05 11:00:00+00:00,551.62,551.79,551.43,551.47,86709.0,-0.0004350111471607132,-0.0005074762120524934,0.0010557446263165843,71.34329510525873,550.9701806527496,549.8547328876531,0.11107096605564948,0.0009063400497768178,-0.0004350111471607132,-0.0005074762120524934,1.4516995598638687,1.3836502673370816,0.06804929252678704,549.91477,552.5769258419341,547.2526141580659,29.256337540205397,14.729326340433818,34.23916079591281,0.9121170236060709,41013189.0,99.99999999997209,546.2390929705216,0.004462578095116854,0.0,0.009467426521376762,550.2991,-0.17001241480749724,-0.04272832106228855,,
2024-07-05 12:00:00+00:00,551.66,552.92,551.0,551.66,657881.0,0.00034453370083586954,-0.000308065889857545,0.0009357145279498353,72.30347118187629,551.0956023522497,550.026663088829,0.1254216995000661,0.0010230896707216336,0.00034453370083586954,-0.000308065889857545,1.4175221853811308,1.3904246509458917,0.0270975344352391,550.04927,552.781341995739,547.317198004261,33.3810150244163,12.676685234410021,35.004436853639845,0.984108664777063,41671070.0,99.99999999997209,546.2390929705216,0.004462578095116854,0.0,0.009467426521376762,550.2991,0.10885181915461642,-0.037870437392024336,,
2024-07-05 13:00:00+00:00,551.66,552.53,551.38,552.53,3303996.0,0.0015770583330312338,0.0014862880861321592,0.0009122889436858906,76.23073997330371,551.3564019245679,550.2650761279881,0.2607995723182057,0.0021240440798365595,0.0015770583330312338,0.0014862880861321592,1.4439926505541507,1.4011382508675436,0.04285439968660709,550.2612700000001,553.0753377806535,547.4472022193467,30.627875010316696,11.631160125617729,35.71505033581495,0.995958045864414,44975066.0,99.99999999997209,546.2390929705216,0.004462578095116854,0.0,0.009467426521376762,550.2991,0.8139996812015754,-0.036922352163313577,,
2024-07-05 14:00:00+00:00,552.54,552.84,551.12,552.355,4357913.0,-0.00031672488371659036,0.0016048017117884505,0.0009244712151808827,73.95899404367128,551.53796521101,550.4641164967511,0.1815632864421559,0.0014791842003602472,-0.00031672488371659036,0.0016048017117884505,1.4343157483328923,1.4077737503606136,0.02654199797227874,550.46052,553.2750662325506,547.6459737674494,29.149776348036795,10.2672155308148,36.58573399963635,1.0476753283026723,40617153.0,99.99999999997209,546.2390929705216,0.004462578095116854,0.0,0.009467426521376762,550.2991,0.24426125283525987,-0.037415395646302516,,
2024-07-05 15:00:00+00:00,552.35,553.72,552.1,553.535,3950821.0,0.002136307266160209,0.003398832614291303,0.001005883495249631,78.59175008480636,551.9010624453718,550.7565815922986,0.36309723436181685,0.0029518233799635364,0.002136307266160209,0.003398832614291303,1.5045197053010497,1.4271229413487008,0.07739676395234896,550.7092700000001,553.6909987321295,547.7275412678706,31.825495044429648,9.175802796582394,37.918281797965584,1.088555661995339,44567974.0,99.99999999997209,546.2390929705216,0.004462578095116854,0.0,0.009467426521376762,550.2991,1.3301825471380195,-0.040710330760798004,,
