date,hour_et,open,high,low,close,volume,rsi_14,ema_20,ema_50,macd_line,macd_signal,macd_hist,plus_di_14,minus_di_14,adx_14,atr_14,keltner_mid_20,keltner_upper_20,keltner_lower_20,obv,cmf_20,sma_200,sma_50,momentum_score_total,ret_fwd_20d,y,y_syn
2023-01-26,12,401.71,402.82,401.641,402.18,6301708.0,60.74959922701284,400.5641024844492,399.1392346539987,0.9025910110582345,0.7697457443689218,0.13284526668931262,29.249397317102694,11.159894743071632,29.850641716166553,1.6238244433971873,400.5641024844492,403.8194424844492,397.30876248444923,140333413.0,0.0758291879915228,395.0449635,399.805406,0.0,-0.0023229674035219294,DOWN,DOWN
2023-01-26,13,402.17,403.5197,401.598,402.905,5053557.0,63.591573633057614,400.7870451049779,399.28691172639094,0.9768022847196676,0.8111570524390711,0.16564523228059647,29.8469043102284,10.228733233721202,31.21508593909687,1.6451012688688158,400.7870451049779,404.0015551049779,397.5725351049779,145386970.0,0.17409465479591543,395.1110885,399.832906,0.0,-0.0023229674035219294,DOWN,DOWN
2023-01-26,14,402.9,403.7,402.505,403.45,6930832.0,65.60753651188062,401.04065985688476,399.4501700900619,1.0672891540017986,0.8623834727516166,0.20490568125018194,29.06585814516455,9.687430151730988,32.55719430632679,1.6129511782353285,401.04065985688476,404.1446698568848,397.93664985688474,152317802.0,0.19967761548818955,395.1817885,399.871906,0.0,-0.0023229674035219294,DOWN,DOWN
2023-01-26,15,403.47,404.92,403.1299,404.71,14627363.0,69.77444221777452,401.3901208228957,399.65643792966733,1.2265334059578095,0.9352134593928552,0.2913199465649543,32.14028369888695,8.925451324379488,34.26960233841815,1.6256046655042333,401.3901208228957,404.3696408228957,398.41060082289573,166945165.0,0.23454495642937986,395.2570885,399.926006,0.0,-0.0023229674035219294,DOWN,DOWN
2023-01-26,16,404.7,404.9,403.95,404.07,7432950.0,65.43761647508576,401.6453474111914,399.8295187951706,1.2862657012971113,1.0054239077737064,0.2808417935234049,30.757615484123523,8.541480293997294,35.859695511074406,1.5773471893967872,401.6453474111914,404.62286741119135,398.6678274111914,159512215.0,0.15808969971034256,395.3291385,400.016806,0.0,-0.0023229674035219294,DOWN,DOWN
2023-01-26,17,404.1,404.75,403.5,403.76,602649.0,63.382614921468466,401.8467428958398,399.98365531300703,1.2936768648672228,1.0630744991924097,0.23060236567481307,28.99038441315682,10.119156210135687,36.744877040857936,1.5539652472970167,401.8467428958398,404.72326289583975,398.9702228958398,158909566.0,0.11652646704304495,395.38993849999997,400.08020600000003,0.0,-0.0023229674035219294,DOWN,DOWN
2023-01-26,18,403.76,403.909,403.46,403.52,195662.0,61.76541294628786,402.00610071528365,400.1223354968107,1.2655952766116343,1.1035786546762547,0.16201662193537958,28.360053321405932,10.092837241132838,37.51348890850016,1.4750391582043736,402.00610071528365,404.7755207152836,399.2366807152837,158713904.0,0.08729451067753788,395.44453849999996,400.136206,0.0,-0.0023229674035219294,DOWN,DOWN
2023-01-26,19,403.52,403.99,403.45,403.7,71933.0,62.53744869056558,402.16742445668524,400.26263606556324,1.2435302684158955,1.131568977424183,0.11196129099171248,27.99412674183605,9.816398418551284,38.2679426984466,1.4082506469040628,402.16742445668524,404.8428444566852,399.49200445668527,158785837.0,0.006066065168747491,395.49613850000003,400.197006,0.0,-0.0023229674035219294,DOWN,DOWN
2023-01-27,4,403.42,404.0,403.2,403.64,96643.0,62.08741193022439,402.30766974652477,400.39508171005093,1.2072852589358263,1.1467122337265119,0.0605730252093144,26.82204328992389,10.71379986136551,38.59982518988177,1.364804172125202,402.30766974652477,404.93408974652476,399.68124974652477,158689194.0,0.07564594194858962,395.55273850000003,400.26380600000005,0.0,-0.012545806163687214,DOWN,DOWN
2023-01-27,5,403.5,403.86,403.5,403.8,25371.0,62.85505782606369,402.44979643733194,400.5286079174999,1.1778934679308577,1.152948480567381,0.02494498736347661,26.288638511895424,10.50073659936414,38.90800178907157,1.2930324455448314,402.44979643733194,405.08121643733193,399.81837643733195,158714565.0,0.07542560419186874,395.6193135,400.331806,0.0,-0.012545806163687214,DOWN,DOWN
2023-01-27,6,403.81,404.14,403.74,403.85,89024.0,63.106456265645235,402.58314915758604,400.6588585874019,1.1454310280502682,1.1514449900639585,-0.0060139620136903105,27.30462526650231,10.25666711867509,39.37079010880694,1.229244413720199,402.58314915758604,405.150569157586,400.01572915758607,158803589.0,0.07286723258306563,395.69381350000003,400.40720600000003,0.0,-0.012545806163687214,DOWN,DOWN
2023-01-27,7,403.9,404.29,403.26,403.33,337569.0,58.65991484720679,402.6542778092445,400.7636092310332,1.0654626660007693,1.1342485252513206,-0.06878585925055125,25.65127601570164,12.457445631152227,39.031558722175255,1.215012669883044,402.6542778092445,405.2806978092445,400.0278578092445,158466020.0,0.06989613399532608,395.771135,400.473806,0.0,-0.012545806163687214,DOWN,DOWN
2023-01-27,8,404.06,404.25,403.11,403.32,875374.0,58.574440058805905,402.7176799226498,400.86385984942405,0.9898696454092715,1.1053727492829108,-0.11550310387363938,23.924546151464828,12.504596750979921,38.482760879790895,1.2096546220342541,402.7176799226498,405.3410999226498,400.09425992264977,157590646.0,0.06214117204351692,395.84878499999996,400.54480600000005,0.0,-0.012545806163687214,DOWN,DOWN
2023-01-27,9,403.31,405.52,403.14,404.99,5627807.0,67.17618901929218,402.9340913585879,401.0256692670937,1.0525831518357336,1.0948148297934754,-0.04223167795774185,27.794063211461058,10.860846305660946,38.863000975279675,1.2932507204603785,402.9340913585879,405.7275113585879,400.14067135858795,163218453.0,0.09771730765612119,395.934685,400.651406,0.0,-0.012545806163687214,DOWN,DOWN
2023-01-27,10,405.05,406.63,403.57,404.1455,10606253.0,60.35162078638255,403.049463610151,401.1480155703449,1.0223548944566687,1.0803228427261142,-0.05796794826944551,29.0999120379565,9.18845520592538,39.80163897400986,1.4194470975703515,403.049463610151,406.099883610151,399.99904361015103,152612200.0,0.011111560622806315,396.01771249999996,400.757916,0.0,-0.012545806163687214,DOWN,DOWN
2023-01-27,11,404.1515,406.15,403.75,405.8606,7628537.0,67.55969464366828,403.3171908853747,401.3328228028804,1.1238381128125638,1.089025896743404,0.03481221606915974,25.750733615779726,8.130933936834142,40.67323140140216,1.489486590601039,403.3171908853747,406.4286108853747,400.2057708853747,160240737.0,0.0695042849419662,396.1112655,400.90760800000004,0.0,-0.012545806163687214,DOWN,DOWN
2023-01-27,12,405.865,406.76,405.06,406.43,7693588.0,69.53958998448095,403.6136488962914,401.53271210472826,1.2359627071049317,1.1184132588157096,0.11754944828922209,26.568446502937004,7.474694371247567,41.77420977616898,1.504523262700964,403.6136488962914,406.6890688962914,400.5382288962914,167934325.0,0.1025063611317227,396.20506550000005,401.026408,0.0,-0.012545806163687214,DOWN,DOWN
2023-01-27,13,406.44,406.61,405.6499,406.42,4049293.0,69.4594119099142,403.88092042997795,401.72437045356247,1.3089268455721594,1.1565159761669996,0.1524108694051598,25.325282274586662,7.124945933409495,42.79654683845246,1.4656358867937531,403.88092042997795,406.72535042997794,401.03649042997796,163885032.0,0.1806814076240496,396.2990155,401.15380799999997,0.0,-0.012545806163687214,DOWN,DOWN
2023-01-27,14,406.415,407.58,406.26,407.455,6090035.0,72.93732873975252,404.22130896045627,401.94910102401104,1.4337400384388843,1.2119607886213766,0.22177924981750774,28.445578536804156,6.663315069304894,44.171222816304166,1.4552333234513417,404.22130896045627,406.87573896045626,401.5668789604563,169975067.0,0.33918669768076914,396.40249050000006,401.30210800000003,0.0,-0.012545806163687214,DOWN,DOWN
2023-01-27,15,407.46,408.16,405.55,405.68,17017121.0,60.26275241232158,404.3602319166033,402.09541078777534,1.373593793095722,1.2442873895162458,0.1293064035794762,24.996914217378393,9.153498318230284,44.3299243263551,1.5377166574905328,404.3602319166033,407.1037219166033,401.6167419166033,152957946.0,0.08538960110317251,396.4994905,401.40010800000005,0.0,-0.012545806163687214,DOWN,DOWN
2023-01-27,16,405.68,405.86,405.38,405.65,6108041.0,60.07274582337873,404.4830669721649,402.2348064431567,1.3084240134896277,1.2571147143109223,0.051309299178705414,24.410771897762125,9.769332508095243,44.22322586682841,1.4621654676697817,404.4830669721649,407.1566569721649,401.80947697216493,146849905.0,0.09843713411524055,396.59474050000006,401.49570800000004,0.0,-0.012545806163687214,DOWN,DOWN
2023-01-27,17,405.54,405.7,405.54,405.6,78860.0,59.734696715695264,404.5894415462445,402.3667748179348,1.2384656503966767,1.2533849015280731,-0.014919251131396472,24.207010800125662,9.68778613490548,44.12414872583934,1.3691536485505094,404.5894415462445,407.08686154624445,402.0920215462445,146771045.0,0.08439559699772674,396.6804905,401.604308,0.0,-0.012545806163687214,DOWN,DOWN
2023-01-27,18,405.61,405.69,405.56,405.63,22837.0,59.88057576892561,404.68854235136405,402.49474443291774,1.1719345607893956,1.2370948333803378,-0.06516027259094215,24.03149003182161,9.617541705322495,44.03214852349235,1.2806426736540442,404.68854235136405,407.07946235136404,402.29762235136405,146793882.0,0.04579500879975921,396.76679,401.6979079999999,0.0,-0.012545806163687214,DOWN,DOWN
2023-01-27,19,405.63,405.67,405.0,405.35,42483.0,57.776624919848196,404.75153831790084,402.60671523946996,1.084117501287551,1.2064993669617805,-0.12238186567422948,23.101777103152298,12.479028708637042,43.01951489555304,1.2370253398216136,404.75153831790084,407.03044831790083,402.47262831790084,146751399.0,-0.09512523534411185,396.85293999999993,401.78730800000005,0.0,-0.012545806163687214,DOWN,DOWN
2023-01-30,4,402.68,404.44,401.85,402.36,398202.0,41.14964000126947,404.52377276381503,402.59704013203975,0.764441827874009,1.1180878591442263,-0.3536460312702172,18.972526318576392,26.335258473842355,41.107440919126915,1.3986663869772127,404.52377276381503,407.057682763815,401.98986276381504,146353197.0,-0.02647646947968639,396.92083999999994,401.856708,0.0,-0.01455562414604634,DOWN,DOWN
2023-01-30,5,402.31,402.6,402.05,402.3,34707.0,40.89530884123842,404.3119848815469,402.5853914994107,0.5004857666198177,0.9945674406393445,-0.49408167401952685,18.41548381703109,25.56204261356192,39.33194365530265,1.338047359335984,404.3119848815469,406.7758948815469,401.8480748815469,146318490.0,-0.021501689057750597,396.98474000000004,401.931908,0.0,-0.01455562414604634,DOWN,DOWN
2023-01-30,6,402.5,402.54,401.42,401.77,97714.0,38.624375901930755,404.06989108330436,402.55341536217895,0.24569984094631536,0.8447939207007387,-0.5990940797544233,17.301480575420513,27.418441519314595,38.13844336232149,1.3224725479548427,404.06989108330436,406.60090108330434,401.5388810833044,146220776.0,-0.01993998896441279,397.04614000000004,402.01610800000003,0.0,-0.01455562414604634,DOWN,DOWN
2023-01-30,7,401.86,402.51,401.86,402.32,530066.0,42.21070171127839,403.9032347896563,402.54426181856405,0.08715588389787854,0.6932663133401668,-0.6061104294422882,16.58750592455447,26.28697348536757,37.030193090267545,1.280867365958069,403.9032347896563,406.45424478965634,401.3522247896563,146750842.0,-0.016461168337090944,397.10459,402.112508,0.0,-0.01455562414604634,DOWN,DOWN
2023-01-30,8,401.96,404.56,401.525,402.6,598896.0,44.004553498429665,403.77911719064144,402.5464476296008,-0.01571651417589237,0.5514697478369549,-0.5671862620128473,24.44358400779908,22.2343550261423,34.72324493121674,1.406162554103923,403.77911719064144,406.55362719064146,401.0046071906414,147349738.0,-0.019051733641213847,397.16449,402.221108,0.0,-0.01455562414604634,DOWN,DOWN
2023-01-30,9,402.63,404.6,402.42,404.34,6133747.0,53.636081115040135,403.8325346010565,402.6167830166753,0.04266797752319462,0.4497093937742029,-0.40704141625100826,22.034652412595666,19.865311733212682,32.61282947085674,1.4614366573822148,403.8325346010565,406.7890446010565,400.87602460105654,153483485.0,0.04535688935264625,397.23294000000004,402.360708,0.0,-0.01455562414604634,DOWN,DOWN
2023-01-30,10,404.325,405.13,401.93,403.01,11628583.0,46.98370495029172,403.7541979723845,402.6322032905312,-0.018172297954890837,0.35613305542838414,-0.374305353383275,21.245826660571296,17.001672659296624,31.07595257411836,1.5856197532834844,403.7541979723845,406.9907079723845,400.51768797238446,141854902.0,-0.004440324053214466,397.29449,402.4989079999999,0.0,-0.01455562414604634,DOWN,DOWN
2023-01-30,11,403.01,403.88,402.005,403.1981,7298818.0,47.96663699517583,403.7012362607288,402.6543953183535,-0.050626960532270004,0.2747810522362533,-0.3254080127685233,19.47440081636385,15.584114151237923,29.648852598575584,1.6062897709060926,403.7012362607288,407.0222462607288,400.3802262607288,149153720.0,0.020543705130132792,397.35513050000003,402.67467,0.0,-0.01455562414604634,DOWN,DOWN
2023-01-30,12,403.192,403.41,401.925,402.09,4525149.0,42.91847540472616,403.54778518827845,402.63226216861415,-0.16387289889877366,0.18705026200924793,-0.35092316090802156,18.181434104449597,14.907109311877297,28.237909198768342,1.5976262158413728,403.54778518827845,406.90329518827843,400.1922751882785,144628571.0,-0.011070983002348544,397.40908049999996,402.81807000000003,0.0,-0.01455562414604634,DOWN,DOWN
2023-01-30,13,402.09,403.065,401.7,402.25,4967034.0,43.83758117482662,403.4241865989186,402.61727149533516,-0.2379673189990399,0.10204674580759038,-0.34001406480663027,17.060195301002633,15.004325454493328,26.678891798728063,1.5810100575669896,403.4241865989186,406.6781965989186,400.1701765989186,149595605.0,-0.05390633255164333,397.4638305,402.91936999999996,0.0,-0.01455562414604634,DOWN,DOWN
2023-01-30,14,402.25,402.43,400.92,401.3201,7007478.0,39.82413680193402,403.2237973990216,402.5664020249299,-0.36748668153921926,0.00814006033822845,-0.3756267418774477,15.892596051452943,17.512739568285813,25.119681978569343,1.5759379105979183,403.2237973990216,406.3228073990216,400.12478739902156,142588127.0,-0.019879569759594085,397.513531,403.00137200000006,0.0,-0.01455562414604634,DOWN,DOWN
2023-01-30,15,401.32,401.79,400.28,400.63,18886484.0,37.10889127570081,402.97676907530524,402.4904646906189,-0.5198247954206181,-0.09745291081354086,-0.42237188460707725,14.801646846494076,19.220037564390154,24.253060695839494,1.5712280598409276,402.97676907530524,405.98677907530526,399.9667590753052,123701643.0,-0.17196053775472164,397.55968099999996,403.03417199999996,0.0,-0.01455562414604634,DOWN,DOWN
2023-01-30,16,400.65,401.49,400.551,401.33,8218319.0,41.46827179285842,402.81993392527613,402.444956271379,-0.5774136334140394,-0.1934450553336406,-0.3839685780803988,14.151107679529476,18.375308099092294,23.448340933304635,1.5260689127094342,402.81993392527613,405.75384392527616,399.8860239252761,131919962.0,-0.16423710704125713,397.605531,403.06537199999997,0.0,-0.01455562414604634,DOWN,DOWN
2023-01-30,17,401.32,401.38,401.07,401.19,102102.0,40.858271287824905,402.66470212286885,402.3957422999524,-0.6271209722019648,-0.28018023870730546,-0.34694073349465937,13.933386400407825,18.0925955599618,22.701101153807983,1.4392068475159034,402.66470212286885,405.53360212286884,399.79580212286885,131817860.0,-0.19548321569923494,397.649931,403.08197199999995,0.0,-0.01455562414604634,DOWN,DOWN
2023-01-30,18,401.22,401.7,401.08,401.7,167495.0,44.08504887441747,402.5728257302147,402.3684582881896,-0.6182350299736186,-0.3477911969605681,-0.27044383301305047,15.14195734070157,17.512275347002824,21.598082391090685,1.3806920726933394,402.5728257302147,405.3717257302147,399.77392573021467,131985355.0,-0.25862641071687587,397.7005305,403.114372,0.0,-0.01455562414604634,DOWN,DOWN
2023-01-30,19,401.69,401.69,401.18,401.44,80050.0,42.80290684732146,402.4649375654323,402.33204815924097,-0.6249684367181203,-0.4032266449120786,-0.2217417918060417,14.715631111907665,17.01921212285678,20.573850682853195,1.3192140675009567,402.4649375654323,405.0548375654323,399.8750375654323,131905305.0,-0.11637316607809862,397.7440305,403.141172,0.0,-0.01455562414604634,DOWN,DOWN
2023-01-31,4,399.95,400.0,399.21,399.5,45024.0,34.6947576273661,402.1825625592007,402.2209874471139,-0.7778795851735936,-0.4781572329643816,-0.29972235220921195,13.02232744659036,25.226071713138975,21.383329142842793,1.384270205536604,402.1825625592007,404.9474625592007,399.41766255920066,131860281.0,-0.1372729884300182,397.77558550000003,403.114372,0.0,-0.013302888910950064,DOWN,DOWN
2023-01-31,5,399.31,399.47,398.7,398.75,31802.0,32.15852650866415,401.8556518392768,402.0848702923251,-0.948646102223563,-0.572255006816218,-0.37639109540734506,12.468053554779427,26.865779188391336,22.47051437901176,1.3425366194268475,401.8556518392768,404.6845518392768,399.02675183927676,131828479.0,-0.13747656475286704,397.80113550000004,403.0753720000001,0.0,-0.013302888910950064,DOWN,DOWN
2023-01-31,6,398.7,399.32,398.25,399.22,121962.0,35.348064488621134,401.6046373783933,401.97252243772414,-1.0341338736761827,-0.664630780188211,-0.3695030934879717,11.747822784855154,27.74326325047025,23.758615245486617,1.323069718039215,401.6046373783933,404.52753737839333,398.6817373783933,131950441.0,-0.13591082702654878,397.82569450000005,403.042972,0.0,-0.013302888910950064,DOWN,DOWN
2023-01-31,7,399.3,400.15,399.25,399.95,233008.0,40.06160557187401,401.4470528661654,401.8932078323232,-1.0310928527495662,-0.7379231947004821,-0.2931696580490841,15.723272160058189,26.320132079967077,23.86189784141428,1.294993309607839,401.4470528661654,404.39595286616543,398.49815286616536,132183449.0,-0.13375292622674262,397.84794450000004,403.015172,0.0,-0.013302888910950064,DOWN,DOWN
2023-01-31,8,399.5,402.23,398.69,401.8,1196623.0,50.00865237875027,401.4806668789115,401.88955262321247,-0.869381593017863,-0.7642148743639583,-0.1051667186539047,23.20009507297517,21.74719145199133,22.388366656494075,1.4553509303501375,401.4806668789115,404.4335668789115,398.5277668789115,133380072.0,-0.11631200843589136,397.8785445,403.026372,0.0,-0.013302888910950064,DOWN,DOWN
2023-01-31,9,401.84,402.3401,400.88,401.2399,6857633.0,47.441643843279984,401.45773669996754,401.8640760497532,-0.7774575964415931,-0.7668634187794853,-0.010594177662107795,22.078169757924318,20.189114870950203,21.108433853688496,1.4556901496108428,401.45773669996754,404.5016466999675,398.41382669996756,126522439.0,-0.15035598997002986,397.90599399999996,403.00017,0.0,-0.013302888910950064,DOWN,DOWN
2023-01-31,10,401.23,403.34,400.77,402.92,8974864.0,54.91725576520156,401.5969998713992,401.9054848321158,-0.5625523843497149,-0.7260012118935313,0.1634488275438164,24.090320133521175,17.775134553527266,20.678151340163094,1.5352837103529249,401.5969998713992,404.7859098713992,398.40808987139917,135497303.0,-0.06573970950345008,397.943844,403.00397000000004,0.0,-0.013302888910950064,DOWN,DOWN
2023-01-31,11,402.932,403.53,402.726,403.05,5508305.0,55.445325350950306,401.73538083602784,401.950367779876,-0.37739813117974563,-0.6562805957507742,0.2788824645710286,24.072566296291157,17.08682251899812,20.41345614692928,1.4830491596134285,401.73538083602784,404.93069083602785,398.54007083602784,141005608.0,-0.07612698327119775,397.98244400000004,403.035084,0.0,-0.013302888910950064,DOWN,DOWN
2023-01-31,12,403.05,403.88,402.5,403.66,4580584.0,57.935163853033906,401.9186778992633,402.0174121806652,-0.179372455548787,-0.5608989677103768,0.38152651216158984,24.158717777671644,15.94547561595463,20.41819206604025,1.4756885053553264,401.9186778992633,404.9484878992633,398.8888678992633,145586192.0,-0.03886859417700756,398.02174399999996,403.101284,0.0,-0.013302888910950064,DOWN,DOWN
2023-01-31,13,403.68,404.3,403.18,404.22,4592946.0,60.13750818132174,402.1378514326668,402.1037881735803,0.02249236103449448,-0.44422070196140256,0.46671306299589704,24.894645302600356,15.065896411472368,20.71661657998491,1.4502821835442319,402.1378514326668,405.0616614326668,399.2140414326668,150179138.0,-0.04722150607440764,398.064744,403.15208399999995,0.0,-0.013302888910950064,DOWN,DOWN
2023-01-31,14,404.24,404.74,404.09,404.49,5977195.0,61.19248347791291,402.3618655819367,402.19736510794974,0.20193069469900138,-0.31499042262932175,0.5169211173283231,26.320965726153357,14.56379432105448,21.290919366415437,1.393119170433932,402.3618655819367,405.0306755819367,399.6930555819367,156156333.0,0.007512943438794069,398.108444,403.198284,0.0,-0.013302888910950064,DOWN,DOWN
2023-01-31,15,404.5,406.53,403.645,406.45,28374661.0,67.84522071653,402.7512117169904,402.3641351037164,0.4965683556076783,-0.15267866698192173,0.6492470225896001,31.229816303073214,12.562582245833918,22.814900387123057,1.4996820868315077,402.7512117169904,405.5210217169904,399.9814017169904,184530994.0,0.23071817429566674,398.157344,403.269184,0.0,-0.013302888910950064,DOWN,DOWN
2023-01-31,16,406.44,406.48,405.69,405.95,17373938.0,64.79370272495086,403.05585822013416,402.5047572565119,0.6818648893041654,0.014230044275295714,0.6676348450288697,30.013622056961616,12.073352975465667,24.230025620637274,1.4489905092006872,403.05585822013416,405.75616822013416,400.35554822013415,167157056.0,0.1870610305719695,398.197094,403.319184,0.0,-0.013302888910950064,DOWN,DOWN
2023-01-31,17,405.92,406.08,405.79,406.02,128748.0,65.03083716317013,403.3381574372643,402.64260991311926,0.8248537417522925,0.1763547837706951,0.6484989579815974,29.558558192137074,11.89029787281997,25.544070480329044,1.3662054728292068,403.3381574372643,405.93096743726426,400.7453474372643,167285804.0,0.2034786947477375,398.258644,403.345384,0.0,-0.013302888910950064,DOWN,DOWN
2023-01-31,18,406.02,406.02,405.33,405.55,123960.0,62.01070831779851,403.5488091099058,402.75662521064396,0.8899891248184986,0.31908165198025584,0.5709074728382427,28.453156389116575,13.93877048213825,26.165105545433512,1.3179050819128348,403.5488091099058,406.0596191099058,401.0379991099058,167161844.0,0.24515188004530114,398.308944,403.37498400000004,0.0,-0.013302888910950064,DOWN,DOWN
2023-01-31,19,405.51,405.95,405.01,405.09,99592.0,59.116946528912855,403.69558919467664,402.8481301043442,0.8941836371943737,0.4341020490230794,0.46008158817129424,26.973251934547722,14.984407640220946,26.33714605219277,1.2909118617762037,403.69558919467664,406.1493991946766,401.24177919467667,167062252.0,0.403082150486914,398.35259399999995,403.401584,0.0,-0.013302888910950064,DOWN,DOWN
2023-02-01,4,405.23,405.32,404.85,404.87,39359.0,57.72941526751303,403.80743784280264,402.92741911986013,0.8697299515949339,0.5212276295374504,0.34850232205748355,26.238407536953513,15.50361724538133,26.292848840955763,1.2322753002207583,403.80743784280264,406.2143478428026,401.40052784280266,167022893.0,0.3775906693377073,398.388169,403.428584,0.0,-0.02528889218815714,DOWN,DOWN
2023-02-01,5,404.96,405.15,404.61,404.8,24960.0,57.268830953771456,403.9019675720595,403.0008536641794,0.835075583087189,0.5839972202473982,0.2510783628397908,25.38278553393792,16.447363869563812,25.94058817359844,1.1828270644907015,403.9019675720595,406.3318775720595,401.4720575720595,166997933.0,0.3781204977876753,398.4208689999999,403.450584,0.0,-0.02528889218815714,DOWN,DOWN
2023-02-01,6,404.8,405.32,404.69,405.25,63099.0,59.505526623282705,404.0303516128157,403.08905548127035,0.8343056296057512,0.6340589021190688,0.20024672748668237,25.44581175710805,15.800022088891726,25.758124337636016,1.1433394170270796,404.0303516128157,406.4612616128157,401.5994416128157,167061032.0,0.37718545917671836,398.46016899999995,403.482784,0.0,-0.02528889218815714,DOWN,DOWN
2023-02-01,7,405.22,405.9,405.11,405.76,228439.0,61.93719979567704,404.19508003064277,403.1937984035735,0.8648783939196392,0.6802228004791829,0.18465559344045623,27.866869076222077,15.002622958641862,26.061681711064892,1.1181008872394285,404.19508003064277,406.65299003064274,401.7371700306428,167289471.0,0.3782487957151437,398.5042690000001,403.52198400000003,0.0,-0.02528889218815714,DOWN,DOWN
2023-02-01,8,405.3799,405.93,404.83,405.07,451476.0,56.954116304606075,404.2784057420101,403.2673749367667,0.8239325153174377,0.7089647434468339,0.11496777187060381,25.906335324338304,15.737953029960696,25.944220981768403,1.1168079667223283,404.2784057420101,406.62331574201005,401.9334957420101,166837995.0,0.3735862261738696,398.54501899999997,403.54638400000005,0.0,-0.02528889218815714,DOWN,DOWN
2023-02-01,9,405.06,406.43,404.81,406.2,6433277.0,62.303046032298155,404.46141471896146,403.38237984120724,0.8726053168078352,0.7416928581190342,0.13091245868880097,26.404010758804723,14.158160715136253,26.247513887955918,1.152750254813591,404.46141471896146,406.8883247189614,402.0345047189615,173271272.0,0.3981276948230963,398.59086899999994,403.60378399999996,0.0,-0.02528889218815714,DOWN,DOWN
2023-02-01,10,406.21,406.3575,403.9605,404.13,8995691.0,50.037033504055536,404.4298514123937,403.41169827880697,0.7356668528267392,0.7404876570605752,-0.004820804233836018,22.763021747987974,17.09284475790251,25.38888476000892,1.2416252366126197,404.4298514123937,406.98946141239367,401.87024141239374,164275581.0,0.2848652973635555,398.62596899999994,403.619984,0.0,-0.02528889218815714,DOWN,DOWN
2023-02-01,11,404.1491,405.54,403.93,404.575,6800984.0,52.21504253648225,404.44367508740385,403.45731795414787,0.6554937901312883,0.7234888836747179,-0.06799509354342959,20.698450704535322,15.714370107981402,24.553086421807745,1.2679377197117192,404.44367508740385,407.07128508740385,401.81606508740384,171076565.0,0.2534855282340017,398.663594,403.611684,0.0,-0.02528889218815714,DOWN,DOWN
2023-02-01,12,404.565,404.66,403.76,404.13,4457429.0,49.87368570028497,404.4138012695559,403.48369764222053,0.5497115468214133,0.688733416304057,-0.13902186948264372,19.626805899852627,15.878728136872924,23.5533173861169,1.2416564540180275,404.4138012695559,406.7774112695559,402.0501912695559,166619136.0,0.23054990713418896,398.698994,403.611374,0.0,-0.02528889218815714,DOWN,DOWN
2023-02-01,13,404.13,405.41,403.96,404.73,4990365.0,52.93790040873832,404.44391543436006,403.5325722444864,0.5084324496775139,0.6526732229787484,-0.14424077330123453,22.272461003256925,14.569907886949206,23.364279021876055,1.2565381358738859,404.44391543436006,406.80651543436005,402.0813154343601,171609501.0,0.2695187464341812,398.73729399999996,403.588762,0.0,-0.02528889218815714,DOWN,DOWN
2023-02-01,14,404.72,410.28,402.35,409.12,27248429.0,68.23716681290276,404.8892568215639,403.75168705842816,0.8204966049103177,0.6862378993650623,0.13425870554525543,35.06370099491019,9.808342269714228,25.71562047118026,1.7332139833114617,404.8892568215639,407.7878568215639,401.9906568215639,198857930.0,0.33521478418695166,398.80534400000005,403.64256199999994,0.0,-0.02528889218815714,DOWN,DOWN
2023-02-01,15,409.18,413.67,409.13,410.79,32853797.0,71.97015517689242,405.4512323623673,404.02769933064667,1.1888602979854568,0.7867623790891413,0.4020979188963155,41.69030192946768,8.160446363724763,28.683110864534765,1.934412984503501,405.4512323623673,408.7244323623673,402.17803236236733,231711727.0,0.2251880757904978,398.891794,403.729962,0.0,-0.02528889218815714,DOWN,DOWN
2023-02-01,16,410.7901,412.02,410.15,411.63,5971262.0,73.64780638310978,406.0396864230943,404.32582876866053,1.5309246125259506,0.9355948257765032,0.5953297867494474,38.804718762971355,7.595623237758951,31.438637658363945,1.9298120570389656,406.0396864230943,409.3618864230943,402.7174864230943,237682989.0,0.22549280587705484,398.98324400000007,403.813462,0.0,-0.02528889218815714,DOWN,DOWN
2023-02-01,17,411.63,412.1494,411.55,412.05,219066.0,74.47057313357325,406.61209723994244,404.62873744439935,1.8149815585331908,1.111472172327841,0.7035093862053499,38.402976021298876,7.418380888089669,34.02305086069057,1.8347826243933254,406.61209723994244,409.88223723994247,403.3419572399424,237902055.0,0.2069046954773881,399.06984399999993,403.940862,0.0,-0.02528889218815714,DOWN,DOWN
2023-02-01,18,412.04,412.72,411.92,412.4,247991.0,75.16640293894517,407.1633260742337,404.93349283873664,2.0447699742535974,1.2981317327129922,0.7466382415406052,39.47134504456588,7.1776433092342575,36.53761966198837,1.7608695797938032,407.1633260742337,410.4484660742337,403.87818607423367,238150046.0,0.20591000973438214,399.149944,404.075862,0.0,-0.02528889218815714,DOWN,DOWN
2023-02-01,19,412.43,412.44,411.61,412.12,384105.0,73.44183560381502,407.63539025764,405.2153166489823,2.179165229028797,1.4743384319761534,0.7048267970526436,38.09025673487922,8.233342249143565,38.53157003946045,1.694378895522816,407.63539025764,410.71503025763997,404.55575025764,237765941.0,0.027061785892882866,399.231544,404.206262,0.0,-0.02528889218815714,DOWN,DOWN
