date,hour_et,open,high,low,close,volume,rsi_14,ema_20,macd_line,macd_signal,macd_hist,atr_14,bb_mid_20,bb_upper_20,bb_lower_20,obv,cmf_20,iv_realized_spread_20,iv_term_slope,iv_rank_52w,iv_percentile_52w,atm_iv_zscore,momentum_score_total,ret_fwd_20d,y,y_syn
2023-01-04,5,382.38,382.87,381.87,382.08,13869.0,31.439823981477147,382.33255181070535,-1.257165487154225,-1.4595933659639808,0.20242787880975577,1.99618548490525,0.0,0.0,0.0,8491328.0,0.04808305113923502,0.0,,,,,0.0,0.07159904534606178,UP,UP
2023-01-04,6,382.3,382.81,382.26,382.38,23453.0,33.447921113045126,382.33707068587626,-1.1014365085844133,-1.3879619944880675,0.2865254859036541,1.9057436645548764,0.0,0.0,0.0,8514781.0,0.04788719700631894,0.0,,,,,0.0,0.07159904534606178,UP,UP
2023-01-04,7,382.28,382.39,381.4,381.84,419962.0,31.650888784004962,382.2897306205547,-1.0099515651626234,-1.3123599086229787,0.3024083434603553,1.8403334028009575,381.976495,386.40654649808494,377.54644350191506,8094819.0,0.046980834748084364,-0.1267568661042815,,,,,0.0,0.07159904534606178,UP,UP
2023-01-04,8,382.17,383.28,381.3,382.92,538098.0,38.73980456783671,382.34975627573994,-0.8406120617391366,-1.2180103392462103,0.37739827750707367,1.850309588315172,381.78099499999996,385.6140844015004,377.9479055984995,8632917.0,0.04937907472820591,-0.13052472984743035,,,,,0.0,0.07159904534606178,UP,UP
2023-01-04,9,382.97,384.17,381.9,383.23,6957914.0,40.64282219449929,382.43358901138373,-0.6736296922564406,-1.1091342098482564,0.43550451759181574,1.880287474864091,381.639495,384.98547498891367,378.29351501108636,15590831.0,0.060174826275062265,-0.13023291362722372,,,,,0.0,0.07159904534606178,UP,UP
2023-01-04,10,383.16,384.27,380.0,382.975,12505958.0,39.554338985109474,382.4851519626805,-0.5554682381916223,-0.9984010155169296,0.44293277732530734,2.0509812266595118,381.590245,384.8193668884429,378.36112311155705,3084873.0,0.10583375221433132,-0.12103042179327106,,,,,0.0,0.07159904534606178,UP,UP
2023-01-04,11,382.97,385.88,382.311,385.48,9564297.0,52.89930388274715,382.77037558528235,-0.2567324181899835,-0.8500672960515404,0.5933348778615569,2.1594111390409765,381.648745,385.11873712829384,378.1787528717062,12649170.0,0.16581128664379308,-0.13508893175293585,,,,,0.0,0.07159904534606178,UP,UP
2023-01-04,12,385.5,385.74,384.33,384.34,5492398.0,47.7343642295261,382.9198636247792,-0.11069458293866319,-0.7021927534289649,0.5914981704903017,2.1058817719666227,381.631245,385.0396405790155,378.22284942098446,7156772.0,0.10834478593230332,-0.13769033314134865,,,,,0.0,0.07159904534606178,UP,UP
2023-01-04,13,384.35,385.33,383.65,384.14,5834923.0,46.86975902998208,383.0360670890859,-0.010970414773794346,-0.5639482856979309,0.5529778709241365,2.0754616453975787,381.75274499999995,385.3414382472771,378.1640517527228,1321849.0,0.18254457539408475,-0.11676212079513484,,,,,0.0,0.07159904534606178,UP,UP
2023-01-04,14,384.26,385.56,381.14,383.2301,15159187.0,43.04941634546055,383.0545464139349,-0.005298540402122853,-0.45221833663876926,0.4469197962366464,2.2429286707263243,381.81225,385.45997926540394,378.16452073459607,-13837338.0,0.10314942510452985,-0.11910795914954586,,,,,0.0,0.07159904534606178,UP,UP
2023-01-04,15,383.26,384.08,381.2163,383.74,18092611.0,45.719526965790685,383.11982770784584,0.0398814015175617,-0.3537983890075031,0.3936797905250648,2.287269479960158,382.04575,385.54940228297556,378.54209771702443,4255273.0,0.28638225030296005,-0.09231027969429212,,,,,0.0,0.07159904534606178,UP,UP
2023-01-04,16,383.7,383.95,383.15,383.42,8783450.0,44.315309058490485,383.14841554519387,0.04929723747721937,-0.2731792637105586,0.322476501187778,2.1810359456772903,382.28625,385.4397403559807,379.1327596440193,-4528177.0,0.271464109464624,-0.09172415769604851,,,,,0.0,0.07159904534606178,UP,UP
2023-01-04,17,383.31,383.88,383.29,383.61,173955.0,45.387841474139506,383.1923759694611,0.07126922020944448,-0.204289566926558,0.27555878713600246,2.067390520986054,382.47525,385.45734081615393,379.4931591838461,-4354222.0,0.24378655144922023,-0.08834759871794949,,,,,0.0,0.07159904534606178,UP,UP
2023-01-04,18,383.45,383.87,383.38,383.63,114351.0,45.506822531345605,383.2340544485601,0.08926699334477917,-0.1455782548722906,0.23484524821706976,1.9547197694870506,382.65475499999997,385.4456872649006,379.86382273509935,-4239871.0,0.22688937926571526,-0.0884367428061109,,,,,0.0,0.07159904534606178,UP,UP
2023-01-04,19,383.55,383.75,383.34,383.37,71728.0,44.15989403970001,383.2470016439353,0.08160978433863875,-0.10014064703010472,0.18175043136874347,1.8443826430951202,382.781255,385.4526387734698,380.1098712265302,-4311599.0,0.20311423297626813,-0.08758929255347513,,,,,0.0,0.07159904534606178,UP,UP
2023-01-05,4,383.0,383.6,382.52,383.6,29930.0,45.69125292327846,383.2806205349891,0.09302809882854035,-0.06150689785837571,0.15453499668691606,1.789783882874043,382.926755,385.43026724480626,380.42324275519377,-4281669.0,0.1919840008902579,-0.08733936328111565,,,,,0.0,0.09333403621603081,UP,UP
2023-01-05,5,383.64,384.32,383.59,384.08,31679.0,48.84424809526806,383.3567519126092,0.13920452073568867,-0.021364614139562834,0.1605691348752515,1.714085034097327,383.100255,385.40044033392877,380.80006966607124,-4249990.0,0.19204528251798592,-0.0874849634315834,,,,,0.0,0.09333403621603081,UP,UP
2023-01-05,6,384.12,384.71,384.08,384.29,75003.0,50.20629085230307,383.4456326828369,0.19054838951495867,0.02101798659134147,0.1695304029236172,1.6366503888046606,383.275255,385.3576253452152,381.19288465478485,-4174987.0,0.19057806385453016,-0.08748873943987757,,,,,0.0,0.09333403621603081,UP,UP
2023-01-05,7,384.28,384.92,383.8,383.88,218120.0,47.54466326161415,383.4870009987572,0.19589702300851286,0.05599379387477575,0.1399032291337371,1.599746789604328,383.430755,385.15995156485155,381.7015584351484,-4393107.0,0.1887060840428193,-0.08847686637686426,,,,,0.0,0.09333403621603081,UP,UP
2023-01-05,8,384.24,384.9,381.4,381.71,1027125.0,36.511902992243854,383.3177628083994,0.024749690013322834,0.04974497310248517,-0.024995283089162337,1.7354791617754475,383.397255,385.23473269392827,381.5597773060717,-5420232.0,0.1764856586930989,-0.09652837669365362,,,,,0.0,0.09333403621603081,UP,UP
2023-01-05,9,381.66,381.76,378.89,380.12,10127331.0,30.8610371490945,383.0132139695042,-0.23645975538187258,-0.007495972594386377,-0.2289637827874862,1.816516364505773,383.299255,385.5865517224951,381.01195827750496,-15547563.0,0.1426390742942406,-0.103255504540851,,,,,0.0,0.09333403621603081,UP,UP
2023-01-05,10,380.13,381.84,379.28,379.39,13637011.0,28.667332147280305,382.6681459724086,-0.4966499504307649,-0.10532676816166209,-0.3913231822691028,1.8696223384696464,383.149755,386.00930740551644,380.2902025944836,-29184574.0,0.010411040529572955,-0.10380965567725138,,,,,0.0,0.09333403621603081,UP,UP
2023-01-05,11,379.4,380.34,378.76,379.3,7698136.0,28.3993044077215,382.34737016551253,-0.7020223260339549,-0.22466587973612065,-0.47735644629783425,1.8489350285789563,383.022755,386.3194364321614,379.7260735678386,-36882710.0,-0.010816565368260948,-0.1033551328040473,,,,,0.0,0.09333403621603081,UP,UP
2023-01-05,12,379.29,380.45,379.095,379.42,4900893.0,29.347813486438582,382.0685730068923,-0.8453537049135775,-0.34880344477161207,-0.49655026014196546,1.8136539551090283,382.847755,386.51784176821275,379.17766823178727,-31981817.0,-0.0344285247758379,-0.09915070058596631,,,,,0.0,0.09333403621603081,UP,UP
2023-01-05,13,379.435,381.47,379.04,380.57,9119797.0,37.84545524405775,381.92585176814066,-0.8562788170851832,-0.4502985192343263,-0.4059802978508569,1.8576786726012409,382.714755,386.5169310198879,378.91257898011213,-22862020.0,-0.024291306609456425,-0.10353639890266453,,,,,0.0,0.09333403621603081,UP,UP
2023-01-05,14,380.58,381.71,380.06,380.8009,5627099.0,39.42091140375871,381.8187135045082,-0.8366608415263954,-0.5275709836927401,-0.3090898578336553,1.8428444817011507,382.60605,386.5001036251815,378.71199637481845,-17234921.0,-0.07318700686015157,-0.1038367363409907,,,,,0.0,0.09333403621603081,UP,UP
2023-01-05,15,380.82,380.82,378.915,379.4,14470406.0,33.819820549962955,381.58835983741216,-0.9235087428232873,-0.6067585355188496,-0.3167502073044377,1.847284161579638,382.30205,386.20071921343543,378.4033807865646,-31705327.0,-0.1905473280778099,-0.08552331741768979,,,,,0.0,0.09333403621603081,UP,UP
2023-01-05,16,379.44,379.84,379.27,379.76,6181049.0,36.323646800327204,381.41423032908716,-0.9523097054596406,-0.6758687695070078,-0.27644093595263275,1.7560495786096635,382.07304999999997,386.0055906484331,378.14050935156683,-25524278.0,-0.10822535025125585,-0.0842961157568485,,,,,0.0,0.09333403621603081,UP,UP
2023-01-05,17,379.74,379.85,379.4,379.77,70517.0,36.39563235736532,381.2576369644122,-0.9632243091723467,-0.7333398774400757,-0.22988443173227102,1.6627603229946908,381.85455,385.7891488298147,377.91995117018536,-25453761.0,-0.09219890517155775,-0.08448403577880016,,,,,0.0,0.09333403621603081,UP,UP
2023-01-05,18,379.85,380.2,379.38,380.0,351195.0,38.128131148362144,381.1378620154206,-0.9424511433156795,-0.7751621306151965,-0.16728901270048302,1.6025631570664982,381.693045,385.65498533721916,377.7311046627808,-25102566.0,-0.09579967852184447,-0.0833041029014239,,,,,0.0,0.09333403621603081,UP,UP
2023-01-05,19,380.0,380.38,380.0,380.34,42220.0,40.699589332192936,381.0618751568091,-0.8883131798289696,-0.7977923404579511,-0.09052083937101851,1.5152372172760338,381.523045,385.40616147410606,377.639928525894,-25060346.0,-0.2830157886725989,-0.08260453254341253,,,,,0.0,0.09333403621603081,UP,UP
2023-01-06,4,380.0,380.0,378.99,379.48,42229.0,36.56051903546763,380.91122037997013,-0.904378157953829,-0.8191095039571268,-0.08526865399670225,1.503434558899172,381.32604499999997,385.2037202115424,377.4483697884575,-25102575.0,-0.27788858252831206,-0.08418169779925502,,,,,0.0,0.08056609740670438,UP,UP
2023-01-06,5,379.38,379.93,379.17,379.38,23876.0,36.10077559673657,380.76538986759203,-0.9146355834595852,-0.8382147198576185,-0.07642086360196665,1.4503320904063735,381.114545,384.9286112006647,377.30047879933534,-25126451.0,-0.2787974484280544,-0.08367547958951191,,,,,0.0,0.08056609740670438,UP,UP
2023-01-06,6,379.38,380.04,379.3,379.66,78198.0,38.43519254452952,380.6601146421071,-0.889912648075665,-0.8485543055012279,-0.041358342574437046,1.3995940839487762,380.916045,384.58953099589,377.24255900411,-25048253.0,-0.27899422193819057,-0.08433025246051364,,,,,0.0,0.08056609740670438,UP,UP
2023-01-06,7,379.55,379.66,379.13,379.44,252865.0,37.28269638274548,380.5439132476207,-0.8779512297768406,-0.8544336903563504,-0.023517539420490174,1.3374802208095802,380.71954500000004,384.2583060281894,377.1807839718107,-25301118.0,-0.2769037225589009,-0.08431888571196938,,,,,0.0,0.08056609740670438,UP,UP
2023-01-06,8,379.43,384.04,378.43,383.73,3430620.0,61.51590768434989,380.84735008118065,-0.5163523837618413,-0.7868174290374486,0.2704650452756072,1.6426602050374683,380.726045,384.28748805375756,377.16460194624244,-21870498.0,-0.22570298329247157,-0.1362047610980615,,,,,0.0,0.08056609740670438,UP,UP
2023-01-06,9,383.77,383.96,379.45,380.737,9756541.0,47.67539942499928,380.83684054963965,-0.46592192168441215,-0.7226383275668413,0.25671640588242917,1.8474701903919342,380.558895,383.7523335819579,377.36545641804213,-31627039.0,-0.2487040964727633,-0.1527846560665387,,,,,0.0,0.08056609740670438,UP,UP
2023-01-06,10,380.76,385.57,379.4127,385.27,19209548.0,61.722148895098826,381.2590462115788,-0.059494386761173246,-0.5900095394057077,0.5305151526445344,2.1553151767925116,380.607895,384.0618350290256,377.1539549709744,-12417491.0,-0.04053061489988922,-0.18927269265218885,,,,,0.0,0.08056609740670438,UP,UP
2023-01-06,11,385.3,386.72,385.0,386.26,11282587.0,63.99547214670297,381.7353275247617,0.3385841022727618,-0.4042908110700138,0.7428749133427757,2.1242212355930485,380.72689499999996,384.76936644284416,376.68442355715575,-1134904.0,0.009611399011937407,-0.190136582736572,,,,,0.0,0.08056609740670438,UP,UP
2023-01-06,12,386.26,386.51,385.06,385.46,6496003.0,60.85049677360991,382.0900582366892,0.5827927862478646,-0.20687409160643816,0.7896668778543028,2.07606257590783,380.91439499999996,385.46481766375797,376.36397233624194,-7630907.0,-0.007647723141700647,-0.18306915468245127,,,,,0.0,0.08056609740670438,UP,UP
2023-01-06,13,385.45,386.85,385.215,386.72,5961489.0,63.86272992856523,382.5310050712902,0.8679956835360372,0.008099863422056902,0.8598958201139802,2.0445581062001317,381.244395,386.4607888237163,376.0280011762837,-1669418.0,0.046539780060425084,-0.17905940094942957,,,,,0.0,0.08056609740670438,UP,UP
2023-01-06,14,386.72,388.79,386.72,388.52,11808768.0,67.6876118243763,383.1013855406912,1.2251433018269609,0.2515085511030377,0.9736347507239231,2.046375384328693,381.70089500000006,387.76335817474666,375.63843182525346,10139350.0,0.22871144937149984,-0.18010838375509344,,,,,0.0,0.08056609740670438,UP,UP
2023-01-06,15,388.51,389.25,387.73,388.03,22489706.0,65.65052677379302,383.5707773939587,1.4519097457662724,0.4915887900356847,0.9603209557305877,2.008777142590928,382.137395,388.7078481941669,375.56694180583315,-12350356.0,0.11807650233896805,-0.18104830637108843,,,,,0.0,0.08056609740670438,UP,UP
2023-01-06,16,388.04,390.0,387.58,387.78,8993916.0,64.58259363187346,383.9716557373912,1.593086763145891,0.711888384657726,0.881198378488165,2.0381502038344346,382.555395,389.45347768845323,375.6573123115467,-21344272.0,0.07797957545645502,-0.18163644706499035,,,,,0.0,0.08056609740670438,UP,UP
2023-01-06,17,387.79,388.0,387.6,387.83,225718.0,64.70625052394288,384.3391170957349,1.6895293065271062,0.9074165690316021,0.7821127374955041,1.9211394749891162,382.918395,390.1333811916125,375.70340880838745,-21118554.0,0.06506910248803142,-0.1808736417128871,,,,,0.0,0.08056609740670438,UP,UP
2023-01-06,18,387.83,387.88,387.75,387.78,77253.0,64.46386726985446,384.6668202294744,1.7418472045434328,1.0743026961339683,0.6675445084094644,1.7932009410613219,383.26734999999996,390.72222687144614,375.8124731285538,-21195807.0,0.07243559983733272,-0.18111802748437267,,,,,0.0,0.08056609740670438,UP,UP
2023-01-06,19,387.79,387.83,386.38,387.58,81729.0,63.440184278681386,384.9442659219054,1.7470324841340812,1.208848653733991,0.5381838304000901,1.7686865881283695,383.67635,391.1354184129773,376.21728158702274,-21277536.0,0.1491563242258872,-0.17639771634742138,,,,,0.0,0.08056609740670438,UP,UP
2023-01-09,4,388.37,389.8,388.37,389.4,45236.0,68.36355837798139,385.3686215483906,1.8763710082106968,1.3423531246293323,0.5340178835813645,1.8009232604049166,384.15835,391.79558530233027,376.5211146976697,-21232300.0,0.11429844314866716,-0.17939839072099378,,,,,0.0,0.05350539291217253,UP,UP
2023-01-09,5,389.35,389.9,389.31,389.68,36657.0,69.05401200918018,385.77922901997243,1.9786576466386805,1.469614029031202,0.5090436176074784,1.7144287418045636,384.65385000000003,392.3777101277915,376.9299898722086,-21195643.0,0.11397809618950847,-0.17909584173750392,,,,,0.0,0.05350539291217253,UP,UP
2023-01-09,6,389.65,389.8,389.22,389.31,27884.0,66.97392725534294,386.11549292283223,2.0067322762145636,1.5770376784678743,0.4296945977466893,1.6333981173899508,385.11935,392.78421420451707,377.4544857954829,-21223527.0,0.11236136224468248,-0.18016399694494492,,,,,0.0,0.05350539291217253,UP,UP
2023-01-09,7,389.3,390.05,389.3,389.65,319764.0,67.92991879911486,386.45211264446726,2.032981831851373,1.6682265091445743,0.3647553227067988,1.5702982518620971,385.58485,393.15784882963726,378.0118511703628,-20903763.0,0.11150848167801576,-0.18016743474366226,,,,,0.0,0.05350539291217253,UP,UP
2023-01-09,8,389.5,390.29,388.5,389.66,489625.0,67.95929562969914,386.7576257259466,2.0311775596938446,1.7408167192544286,0.290360840439416,1.5859912338719488,386.09385000000003,393.29867312942656,378.8890268705735,-20414138.0,0.112461499441037,-0.17752830213583973,,,,,0.0,0.05350539291217253,UP,UP
2023-01-09,9,389.67,391.67,389.35,391.6,7407529.0,73.10617378124306,387.2188042282374,2.1613744682918536,1.8249282690619137,0.3364461992299399,1.6384204314525235,386.70484999999996,393.57730453049254,379.8323954695074,-13006609.0,0.1690737885775626,-0.17978704414211744,,,,,0.0,0.05350539291217253,UP,UP
2023-01-09,10,391.62,393.25,391.21,392.6,9742244.0,75.30799075907335,387.73129906364335,2.318521624962159,1.923646940241963,0.39487468472019605,1.6671046863487733,387.35185,393.85846526610084,380.8452347338992,-3264365.0,0.18517500213092286,-0.17979115473402044,,,,,0.0,0.05350539291217253,UP,UP
2023-01-09,11,392.6,393.7,392.6,393.38,7226491.0,76.89682837183143,388.26927058139165,2.4774429400176814,2.034406140197107,0.4430367998205744,1.6265972087524299,388.04885,393.9448119107179,382.15288808928216,3962126.0,0.1986648585085284,-0.17849814021693552,,,,,0.0,0.05350539291217253,UP,UP
2023-01-09,12,393.38,393.38,391.86,392.32,6279567.0,70.27859470904596,388.65505433554483,2.489162569305961,2.1253574260188777,0.36380514328708324,1.6189831224129694,388.47835,394.30066812307774,382.6560318769222,-2317441.0,0.15102244188020097,-0.15812469172848923,,,,,0.0,0.05350539291217253,UP,UP
2023-01-09,13,392.325,392.47,389.87,390.485,8650506.0,60.56133142608753,388.8293348750168,2.323596323656602,2.165005205546423,0.15859111811017934,1.6890557565263302,388.96575,393.56252378283193,384.3689762171681,-10967947.0,0.14942261623745123,-0.14492254923610784,,,,,0.0,0.05350539291217253,UP,UP
2023-01-09,14,390.49,391.12,388.76,388.95,8250756.0,53.85336691536354,388.8408267916819,2.044949306995079,2.140994025836154,-0.09604471884107513,1.736980345345879,389.14975,393.40560970658214,384.8938902934178,-19218703.0,-0.04577758728120823,-0.11181984273305377,,,,,0.0,0.05350539291217253,UP,UP
2023-01-09,15,388.9495,389.22,387.67,387.8657,17100404.0,49.66831784268908,388.74795757342645,1.7168349855992915,2.0561622177887817,-0.33932723218949024,1.7236246063926026,389.230035,393.31345048127804,385.14661951872193,-36319107.0,-0.19172684147912156,-0.11368036500684484,,,,,0.0,0.05350539291217253,UP,UP
2023-01-09,16,387.88,387.95,387.51,387.79,6823094.0,49.3798030053802,388.6567235188144,1.4341615430744241,1.9317620828459101,-0.497600539771486,1.6319371345074167,389.346535,393.0963962287452,385.5966737712548,-43142201.0,-0.15210357680828246,-0.11168355783984259,,,,,0.0,0.05350539291217253,UP,UP
2023-01-09,17,387.82,387.94,387.6,387.81,113402.0,49.463327555065995,388.57608318368915,1.19794546653128,1.7849987595829844,-0.5870532930517043,1.539655910614028,389.401035,393.01954821795715,385.7825217820428,-43028799.0,-0.20267853305684166,-0.10805940972779662,,,,,0.0,0.05350539291217253,UP,UP
2023-01-09,18,387.83,387.92,387.38,387.54,73905.0,48.30455852081646,388.47740859476636,0.9776856291652507,1.6235361334994378,-0.6458505043341871,1.4682519169987418,389.352035,393.0465255970497,385.6575444029503,-43102704.0,-0.30929566899843824,-0.09929983375054222,,,,,0.0,0.05350539291217253,UP,UP
2023-01-09,19,387.6,387.66,386.8,387.15,130279.0,46.606149447172896,388.3509887285981,0.7628645528338893,1.4514018173663283,-0.688537264532439,1.4248053514988328,389.308035,393.0887742834713,385.5272957165287,-43232983.0,-0.22802152750494137,-0.09907462114492988,,,,,0.0,0.05350539291217253,UP,UP
2023-01-10,4,387.86,387.86,386.91,387.67,50584.0,49.17227710562784,388.2861326592078,0.627345310091755,1.2865905159114137,-0.6592452058196587,1.3908906835346295,389.302535,393.0929415318843,385.51212846811563,-43182399.0,-0.1528581777263222,-0.09978186523958653,,,,,0.0,0.06550427028239289,UP,UP
2023-01-10,5,387.82,387.95,387.4,387.63,25107.0,48.97728230560122,388.22364383452134,0.510829147714503,1.1314382422720317,-0.6206090945575287,1.3308270632821568,389.292535,393.1003144873548,385.48475551264517,-43207506.0,-0.1537989488500927,-0.09977585238776382,,,,,0.0,0.06550427028239289,UP,UP
2023-01-10,6,387.63,387.63,386.5,386.76,119264.0,44.81466216506271,388.0842491836146,0.344318431917884,0.9740142802012022,-0.6296958482833181,1.3164822730477166,389.241535,393.1603177961329,385.3227522038671,-43326770.0,-0.1540225621391156,-0.10178613165826299,,,,,0.0,0.06550427028239289,UP,UP
2023-01-10,7,386.71,386.75,385.74,386.28,501956.0,42.660375750192784,387.9124159280322,0.17164686333740065,0.8135407968284419,-0.6418939334910413,1.2953049678300212,389.17653499999994,393.2513761493874,385.1016938506125,-43828726.0,-0.1533964319230941,-0.10223459286923095,,,,,0.0,0.06550427028239289,UP,UP
2023-01-10,8,386.25,387.7396,385.75,386.6,576809.0,44.57329144134119,387.7874239348863,0.059933846776175415,0.6628194068179887,-0.6028855600418133,1.3448974701278766,389.036535,393.2684231033242,384.8046468966758,-43251917.0,-0.15369862981303994,-0.09184565033642186,,,,,0.0,0.06550427028239289,UP,UP
2023-01-10,9,386.6,389.23,386.3,388.45,7046067.0,54.10576402192142,387.8505264172781,0.11930474437889416,0.5541164743301698,-0.4348117299512756,1.4581190794044574,388.975035,393.203298211085,384.746771788915,-36205850.0,-0.09980965732745667,-0.10268955121471017,,,,,0.0,0.06550427028239289,UP,UP
2023-01-10,10,388.46,389.99,386.27,388.3701,10346688.0,53.67639613574011,387.90000961563254,0.1580870174935285,0.4749105829628415,-0.316823565469313,1.619682002304141,388.92804,393.16151737291125,384.69456262708877,-46552538.0,-0.07368219107695836,-0.10241368377289858,,,,,0.0,0.06550427028239289,UP,UP
2023-01-10,11,388.39,388.8,387.35,388.12,5676112.0,52.277917300280734,387.9209610808104,0.1667194307030968,0.41327235251089256,-0.24655292180779576,1.607561859282416,388.85154,393.0853818056621,384.6176981943379,-52228650.0,-0.0657313231899356,-0.10206769400591072,,,,,0.0,0.06550427028239289,UP,UP
2023-01-10,12,388.12,389.1896,387.19,388.78,5345548.0,55.56783441697603,388.0027743112094,0.22423235352306392,0.37546435271332684,-0.15123199919026292,1.6355645836193853,388.80753999999996,393.02426156184265,384.59081843815727,-46883102.0,-0.03292111502073844,-0.10349344014824327,,,,,0.0,0.06550427028239289,UP,UP
2023-01-10,13,388.78,389.6101,388.53,389.52,5200084.0,58.982202747140526,388.1472719958561,0.32576832036460246,0.365525146243582,-0.03975682587897955,1.5958885419322875,388.70354000000003,392.72851374605415,384.6785662539459,-41683018.0,-0.06012402221800539,-0.09374019910549691,,,,,0.0,0.06550427028239289,UP,UP
2023-01-10,14,389.57,390.22,389.24,389.49,5922411.0,58.784981594103485,388.2751508533936,0.3992136696523403,0.37226285092533373,0.026950818727006554,1.5518965032228398,388.54804,392.15809842402115,384.9379815759789,-47605429.0,-0.12993813445548355,-0.08986722336272683,,,,,0.0,0.06550427028239289,UP,UP
