date,hour_et,open,high,low,close,volume,rsi_2,ret_3h,bb_mid_20,bb_upper_20,bb_lower_20,roll_std_20,atr_14,ema_20,vix_level,ret_fwd_20d,y,y_syn
2023-01-04,19,383.55,383.75,383.34,383.37,71728.0,22.682494569797896,-0.00013040529967145442,382.781255,385.4526387734698,380.1098712265302,0.002164183441736424,1.8443826430951202,383.2470016439353,,0.07159904534606178,UP,UP
2023-01-05,4,383.0,383.6,382.52,383.6,29930.0,62.14826758622778,-2.6068142123469862e-05,382.926755,385.43026724480626,380.42324275519377,0.0021580081116580885,1.789783882874043,383.2806205349891,,0.09333403621603081,UP,UP
2023-01-05,5,383.64,384.32,383.59,384.08,31679.0,87.90881416200193,0.0011730052394234303,383.100255,385.40044033392877,380.80006966607124,0.0021616056453927545,1.714085034097327,383.3567519126092,,0.09333403621603081,UP,UP
2023-01-05,6,384.12,384.71,384.08,384.29,75003.0,92.42166620735878,0.0023997704567388922,383.275255,385.3576253452152,381.19288465478485,0.0021616989441783463,1.6366503888046606,383.4456326828369,,0.09333403621603081,UP,UP
2023-01-05,7,384.28,384.92,383.8,383.88,218120.0,37.60963607287238,0.0007299270072991249,383.430755,385.15995156485155,381.7015584351484,0.00218611389140554,1.599746789604328,383.4870009987572,,0.09333403621603081,UP,UP
2023-01-05,8,384.24,384.9,381.4,381.71,1027125.0,5.16771543472349,-0.006170589460529063,383.397255,385.23473269392827,381.5597773060717,0.002385053108752537,1.7354791617754475,383.3177628083994,,0.09333403621603081,UP,UP
2023-01-05,9,381.66,381.76,378.89,380.12,10127331.0,2.282478426803692,-0.010851180098363278,383.299255,385.5865517224951,381.01195827750496,0.002551269072746768,1.816516364505773,383.0132139695042,,0.09333403621603081,UP,UP
2023-01-05,10,380.13,381.84,379.28,379.39,13637011.0,1.5089061897469804,-0.011696363446910496,383.149755,386.00930740551644,380.2902025944836,0.00256496121111956,1.8696223384696464,382.6681459724086,,0.09333403621603081,UP,UP
2023-01-05,11,379.4,380.34,378.76,379.3,7698136.0,1.392533891273402,-0.006313693641769813,383.022755,386.3194364321614,379.7260735678386,0.0025537307188139144,1.8489350285789563,382.34737016551253,,0.09333403621603081,UP,UP
2023-01-05,12,379.29,380.45,379.095,379.42,4900893.0,18.213075695563816,-0.0018415237293486486,382.847755,386.51784176821275,379.17766823178727,0.002449846301860566,1.8136539551090283,382.0685730068923,,0.09333403621603081,UP,UP
2023-01-05,13,379.435,381.47,379.04,380.57,9119797.0,80.84375609251586,0.0031102559371622984,382.714755,386.5169310198879,378.91257898011213,0.0025582094978717092,1.8576786726012409,381.92585176814066,,0.09333403621603081,UP,UP
2023-01-05,14,380.58,381.71,380.06,380.8009,5627099.0,85.34906586777811,0.003957026100711802,382.60605,386.5001036251815,378.71199637481845,0.0025656303285692766,1.8428444817011507,381.8187135045082,,0.09333403621603081,UP,UP
2023-01-05,15,380.82,380.82,378.915,379.4,14470406.0,22.146579744131458,-5.271203415746495e-05,382.30205,386.20071921343543,378.4033807865646,0.002113136686481767,1.847284161579638,381.58835983741216,,0.09333403621603081,UP,UP
2023-01-05,16,379.44,379.84,379.27,379.76,6181049.0,43.608708359250954,-0.002128386367816648,382.07304999999997,386.0055906484331,378.14050935156683,0.0020828146067316347,1.7560495786096635,381.41423032908716,,0.09333403621603081,UP,UP
2023-01-05,17,379.74,379.85,379.4,379.77,70517.0,44.459324749487784,-0.0027071889798581106,381.85455,385.7891488298147,377.91995117018536,0.0020874577929935884,1.6627603229946908,381.2576369644122,,0.09333403621603081,UP,UP
2023-01-05,18,379.85,380.2,379.38,380.0,351195.0,67.21082457449216,0.001581444385872599,381.693045,385.65498533721916,377.7311046627808,0.0020583036450248842,1.6025631570664982,381.1378620154206,,0.09333403621603081,UP,UP
2023-01-05,19,380.0,380.38,380.0,380.34,42220.0,85.17064920061298,0.0015272803876131835,381.523045,385.40616147410606,377.639928525894,0.002041018443363808,1.5152372172760338,381.0618751568091,,0.09333403621603081,UP,UP
2023-01-06,4,380.0,380.0,378.99,379.48,42229.0,22.58628173320291,-0.0007636200858412989,381.32604499999997,385.2037202115424,377.4483697884575,0.002079987532302304,1.503434558899172,380.91122037997013,,0.08056609740670438,UP,UP
2023-01-06,5,379.38,379.93,379.17,379.38,23876.0,19.289900444403088,-0.0016315789473684283,381.114545,384.9286112006647,377.30047879933534,0.0020674797355671876,1.4503320904063735,380.76538986759203,,0.08056609740670438,UP,UP
2023-01-06,6,379.38,380.04,379.3,379.66,78198.0,55.58786984157963,-0.0017878740074668276,380.916045,384.58953099589,377.24255900411,0.0020836580670071294,1.3995940839487762,380.6601146421071,,0.08056609740670438,UP,UP
2023-01-06,7,379.55,379.66,379.13,379.44,252865.0,32.569946558690305,-0.00010540739959952194,380.71954500000004,384.2583060281894,377.1807839718107,0.0020833772138540933,1.3374802208095802,380.5439132476207,,0.08056609740670438,UP,UP
2023-01-06,8,379.43,384.04,378.43,383.73,3430620.0,96.06803248723912,0.011466076229637912,380.726045,384.28748805375756,377.16460194624244,0.003365389536330888,1.6426602050374683,380.84735008118065,,0.08056609740670438,UP,UP
2023-01-06,9,383.77,383.96,379.45,380.737,9756541.0,41.51648214856641,0.00283674866986261,380.558895,383.7523335819579,377.36545641804213,0.00377505073018744,1.8474701903919342,380.83684054963965,,0.08056609740670438,UP,UP
2023-01-06,10,380.76,385.57,379.4127,385.27,19209548.0,78.49898067968265,0.015364748049757404,380.607895,384.0618350290256,377.1539549709744,0.004676608469701388,2.1553151767925116,381.2590462115788,,0.08056609740670438,UP,UP
2023-01-06,11,385.3,386.72,385.0,386.26,11282587.0,83.15246788969472,0.006593177494592428,380.72689499999996,384.76936644284416,376.68442355715575,0.004697953734192031,2.1242212355930485,381.7353275247617,,0.08056609740670438,UP,UP
2023-01-06,12,386.26,386.51,385.06,385.46,6496003.0,61.60411842144223,0.012404888413786841,380.91439499999996,385.46481766375797,376.36397233624194,0.004523329527003081,2.07606257590783,382.0900582366892,,0.08056609740670438,UP,UP
2023-01-06,13,385.45,386.85,385.215,386.72,5961489.0,78.8603774127808,0.0037635943623952617,381.244395,386.4607888237163,376.0280011762837,0.004424255286517027,2.0445581062001317,382.5310050712902,,0.08056609740670438,UP,UP
2023-01-06,14,386.72,388.79,386.72,388.52,11808768.0,90.7448201797915,0.005850981204370109,381.70089500000006,387.76335817474666,375.63843182525346,0.004450173879446614,2.046375384328693,383.1013855406912,,0.08056609740670438,UP,UP
2023-01-06,15,388.51,389.25,387.73,388.03,22489706.0,69.47875306212178,0.006667358480776153,382.137395,388.7078481941669,375.56694180583315,0.004473397779340633,2.008777142590928,383.5707773939587,,0.08056609740670438,UP,UP
2023-01-06,16,388.04,390.0,387.58,387.78,8993916.0,56.07046285221315,0.0027410012412079077,382.555395,389.45347768845323,375.6573123115467,0.004487929742255813,2.0381502038344346,383.9716557373912,,0.08056609740670438,UP,UP
2023-01-06,17,387.79,388.0,387.6,387.83,225718.0,59.218531790268976,-0.0017759703490167755,382.918395,390.1333811916125,375.70340880838745,0.004469082110722748,1.9211394749891162,384.3391170957349,,0.08056609740670438,UP,UP
2023-01-06,18,387.83,387.88,387.75,387.78,77253.0,51.79507673844792,-0.0006442800814370209,383.26734999999996,390.72222687144614,375.8124731285538,0.0044751204702599265,1.7932009410613219,384.6668202294744,,0.08056609740670438,UP,UP
2023-01-06,19,387.79,387.83,386.38,387.58,81729.0,25.86061367144916,-0.0005157563566970946,383.67635,391.1354184129773,376.21728158702274,0.004358489556770162,1.7686865881283695,384.9442659219054,,0.08056609740670438,UP,UP
2023-01-09,4,388.37,389.8,388.37,389.4,45236.0,92.66888448016373,0.004048165433308437,384.15835,391.79558530233027,376.5211146976697,0.004432631151067929,1.8009232604049166,385.3686215483906,,0.05350539291217253,UP,UP
2023-01-09,5,389.35,389.9,389.31,389.68,36657.0,94.26031000556881,0.00489968538862251,384.65385000000003,392.3777101277915,376.9299898722086,0.00442515567682565,1.7144287418045636,385.77922901997243,,0.05350539291217253,UP,UP
2023-01-09,6,389.65,389.8,389.22,389.31,27884.0,59.89699870130188,0.0044635946127251636,385.11935,392.78421420451707,377.4544857954829,0.004451547987412438,1.6333981173899508,386.11549292283223,,0.05350539291217253,UP,UP
2023-01-09,7,389.3,390.05,389.3,389.65,319764.0,75.98619412798249,0.0006420133538778128,385.58485,393.15784882963726,378.0118511703628,0.004451632929610773,1.5702982518620971,386.45211264446726,,0.05350539291217253,UP,UP
2023-01-09,8,389.5,390.29,388.5,389.66,489625.0,76.53984925676716,-5.132416341613322e-05,386.09385000000003,393.29867312942656,378.8890268705735,0.0043864244215398905,1.5859912338719488,386.7576257259466,,0.05350539291217253,UP,UP
2023-01-09,9,389.67,391.67,389.35,391.6,7407529.0,97.64115564354509,0.005882201844288559,386.70484999999996,393.57730453049254,379.8323954695074,0.00444223412049546,1.6384204314525235,387.2188042282374,,0.05350539291217253,UP,UP
2023-01-09,10,391.62,393.25,391.21,392.6,9742244.0,98.7760704080777,0.007570896958809303,387.35185,393.85846526610084,380.8452347338992,0.004442335686276766,1.6671046863487733,387.73129906364335,,0.05350539291217253,UP,UP
2023-01-09,11,392.6,393.7,392.6,393.38,7226491.0,99.30083756376882,0.009546784376122774,388.04885,393.9448119107179,382.15288808928216,0.00441038748203603,1.6265972087524299,388.26927058139165,,0.05350539291217253,UP,UP
2023-01-09,12,393.38,393.38,391.86,392.32,6279567.0,45.85930311652751,0.001838610827374687,388.47835,394.30066812307774,382.6560318769222,0.003906993989699664,1.6189831224129694,388.65505433554483,,0.05350539291217253,UP,UP
2023-01-09,13,392.325,392.47,389.87,390.485,8650506.0,16.016158947920616,-0.0053871625063678374,388.96575,393.56252378283193,384.3689762171681,0.0035807913530016577,1.6890557565263302,388.8293348750168,,0.05350539291217253,UP,UP
2023-01-09,14,390.49,391.12,388.76,388.95,8250756.0,7.667900351598064,-0.011261375768976567,389.14975,393.40560970658214,384.8938902934178,0.0027628794005009304,1.736980345345879,388.8408267916819,,0.05350539291217253,UP,UP
2023-01-09,15,388.9495,389.22,387.67,387.8657,17100404.0,4.415998134893101,-0.011353741843393106,389.230035,393.31345048127804,385.14661951872193,0.002808849762636943,1.7236246063926026,388.74795757342645,,0.05350539291217253,UP,UP
2023-01-09,16,387.88,387.95,387.51,387.79,6823094.0,4.169120427732651,-0.006901673559803867,389.346535,393.0963962287452,385.5966737712548,0.0027595120310354633,1.6319371345074167,388.6567235188144,,0.05350539291217253,UP,UP
2023-01-09,17,387.82,387.94,387.6,387.81,113402.0,6.918781502563576,-0.0029309679907443265,389.401035,393.01954821795715,385.7825217820428,0.0026699654539843734,1.539655910614028,388.57608318368915,,0.05350539291217253,UP,UP
2023-01-09,18,387.83,387.92,387.38,387.54,73905.0,3.898548703205833,-0.0008397236466126667,389.352035,393.0465255970497,385.6575444029503,0.0024535311304050124,1.4682519169987418,388.47740859476636,,0.05350539291217253,UP,UP
2023-01-09,19,387.6,387.66,386.8,387.15,130279.0,1.7241998017113787,-0.0016503777817892251,389.308035,393.0887742834713,385.5272957165287,0.0024479665074045587,1.4248053514988328,388.3509887285981,,0.05350539291217253,UP,UP
2023-01-10,4,387.86,387.86,386.91,387.67,50584.0,60.48876929704705,-0.00036100152136353536,389.302535,393.0929415318843,385.51212846811563,0.0024654413141337868,1.3908906835346295,388.2861326592078,,0.06550427028239289,UP,UP
2023-01-10,5,387.82,387.95,387.4,387.63,25107.0,55.39299202397756,0.00023223409196471145,389.292535,393.1003144873548,385.48475551264517,0.002465292746723628,1.3308270632821568,388.22364383452134,,0.06550427028239289,UP,UP
2023-01-10,6,387.63,387.63,386.5,386.76,119264.0,11.875220914871079,-0.001007361487795344,389.241535,393.1603177961329,385.3227522038671,0.002514963351242144,1.3164822730477166,388.0842491836146,,0.06550427028239289,UP,UP
2023-01-10,7,386.71,386.75,385.74,386.28,501956.0,6.3609657597627915,-0.003585523770217036,389.17653499999994,393.2513761493874,385.1016938506125,0.002526044070114778,1.2953049678300212,387.9124159280322,,0.06550427028239289,UP,UP
2023-01-10,8,386.25,387.7396,385.75,386.6,576809.0,42.167172902346955,-0.002657173077419084,389.036535,393.2684231033242,384.8046468966758,0.002269350851672238,1.3448974701278766,387.7874239348863,,0.06550427028239289,UP,UP
2023-01-10,9,386.6,389.23,386.3,388.45,7046067.0,89.33235858235997,0.0043696349157100745,388.975035,393.203298211085,384.746771788915,0.0025372853222046356,1.4581190794044574,387.8505264172781,,0.06550427028239289,UP,UP
2023-01-10,10,388.46,389.99,386.27,388.3701,10346688.0,83.4534530272218,0.005410841876359207,388.92804,393.16151737291125,384.69456262708877,0.0025304691037802396,1.619682002304141,387.90000961563254,,0.06550427028239289,UP,UP
2023-01-10,11,388.39,388.8,387.35,388.12,5676112.0,59.10351338852427,0.003931712364200646,388.85154,393.0853818056621,384.6176981943379,0.0025219202811685233,1.607561859282416,387.9209610808104,,0.06550427028239289,UP,UP
2023-01-10,12,388.12,389.1896,387.19,388.78,5345548.0,83.89886584418865,0.0008495301840647507,388.80753999999996,393.02426156184265,384.59081843815727,0.0025571480596263967,1.6355645836193853,388.0027743112094,,0.06550427028239289,UP,UP
2023-01-10,13,388.78,389.6101,388.53,389.52,5200084.0,93.17624668046693,0.0029608355535093445,388.70354000000003,392.72851374605415,384.6785662539459,0.0023161619510208386,1.5958885419322875,388.1472719958561,,0.06550427028239289,UP,UP
2023-01-10,14,389.57,390.22,389.24,389.49,5922411.0,89.0174874406983,0.003529836133154607,388.54804,392.15809842402115,384.9379815759789,0.0022204672635950605,1.5518965032228398,388.2751508533936,,0.06550427028239289,UP,UP
2023-01-10,15,389.485,390.65,388.76,390.63,13737836.0,97.49950047351491,0.0047584752302074484,388.41053999999997,391.4022152451117,385.41886475488826,0.0022826295866023773,1.576046752992636,388.4994222006894,,0.06550427028239289,UP,UP
2023-01-10,16,390.64,390.82,390.37,390.62,6380379.0,96.19609419057763,0.002823988498665164,388.32554,390.9197201125644,385.7313598874356,0.0022152582943863112,1.4956148420645898,388.70138199109994,,0.06550427028239289,UP,UP
2023-01-10,17,390.69,390.72,390.53,390.65,166914.0,96.47854980989231,0.002978253613699966,388.33378999999996,390.95776429456345,385.7098157054365,0.0019504493047134638,1.4023566390599802,388.8869646586142,,0.06550427028239289,UP,UP
2023-01-10,18,390.65,390.77,390.37,390.7,103058.0,97.17722519427139,0.0001791977062692851,388.42129,391.2411819433578,385.6013980566422,0.0017142503676157166,1.33075973626998,389.05963469112714,,0.06550427028239289,UP,UP
2023-01-10,19,390.75,391.15,390.73,391.07,210254.0,99.28290496360984,0.001152014745788632,388.581505,391.62382449979714,385.53918550020285,0.0015656679903100928,1.267848326536409,389.25109805387694,,0.06550427028239289,UP,UP
2023-01-11,4,390.45,391.6,390.36,391.3,28416.0,99.62794906172687,0.0016638935108153063,388.757005,392.0050762530919,385.5089337469081,0.0015594487452196626,1.2658591603552376,389.4462315725553,,0.047537556653256444,UP,UP
2023-01-11,5,391.42,391.94,391.1,391.3,34901.0,99.62794906131002,0.0015357051446123204,388.931505,392.33655829456774,385.5264517054323,0.0015601878317673711,1.2354406489012904,389.62278094659763,,0.047537556653256444,UP,UP
2023-01-11,6,391.28,391.75,391.1,391.38,42599.0,99.77714199738882,0.0007926969596236955,389.123505,392.62973717502246,385.6172728249776,0.0015382301914225111,1.1936234596940536,389.7901351421598,,0.047537556653256444,UP,UP
2023-01-11,7,391.43,391.56,390.77,391.4,230561.0,99.81436245203088,0.00025555839509316947,389.336005,392.85376405968634,385.81824594031366,0.0015016761314371998,1.1647932125730511,389.9434556048113,,0.047537556653256444,UP,UP
2023-01-11,8,391.32,392.25,390.2,392.16,531186.0,99.98644296682082,0.00219780219780219,389.56050500000003,393.20152443242125,385.9194855675788,0.001524173850816303,1.228022268817834,390.1545550710198,,0.047537556653256444,UP,UP
2023-01-11,9,392.19,393.1594,391.75,392.31,6403001.0,99.99007471968704,0.002376207266595154,389.794505,393.513831767307,386.075178232693,0.0015166161267602142,1.2409778210451319,390.35983554044645,,0.047537556653256444,UP,UP
2023-01-11,10,392.31,393.08,391.38,391.5801,7966605.0,27.720531784287488,0.00046014307613706507,390.03551,393.54570779973574,386.52531220026424,0.0014807087928231134,1.2737651195419073,390.4760512032611,,0.047537556653256444,UP,UP
2023-01-11,11,391.595,393.045,391.514,392.74,6261831.0,78.07806617544375,0.0014789881680945527,390.35851,393.59159233629623,387.1254276637038,0.0015007295667818108,1.2921390395746288,390.69166537437906,,0.047537556653256444,UP,UP
2023-01-11,12,392.77,393.63,392.765,393.189,7068173.0,85.75936490888878,0.002240575055440841,390.68796,393.6389787995634,387.73694120043655,0.001502354915229779,1.2634148224621544,390.9295067672953,,0.047537556653256444,UP,UP
2023-01-11,13,393.202,394.28,392.945,393.64,6243109.0,91.64236925346249,0.005260481827345176,390.94746,393.98146732011895,387.913452679881,0.0011876117152741024,1.268528049429142,391.18764897993384,,0.047537556653256444,UP,UP
2023-01-11,14,393.65,394.56,393.18,394.3082,5362229.0,96.24230260814345,0.00399297244996677,391.244365,394.37699259006075,388.1117374099393,0.0011904603812904922,1.2764903316127745,391.48484431517824,,0.047537556653256444,UP,UP
2023-01-11,15,394.3,395.6,394.03,395.5,20814450.0,98.73193800899763,0.0058775805019977145,391.61336500000004,394.929640392842,388.2970896071581,0.0012440348329281771,1.2974553079261513,391.8672400946851,,0.047537556653256444,UP,UP
2023-01-11,16,395.49,395.68,395.34,395.68,4800829.0,98.94339649313784,0.005182400162585088,391.958365,395.46379101316893,388.4529389868311,0.001235259760414719,1.2290656430742855,392.2303600856675,,0.047537556653256444,UP,UP
2023-01-11,17,395.57,395.8499,395.57,395.75,125543.0,99.06470438557311,0.0036565306022040556,392.269865,395.9650476928857,388.57468230711424,0.001220265774520758,1.1612680971404077,392.5655638870325,,0.047537556653256444,UP,UP
2023-01-11,18,395.73,395.73,395.3,395.35,154050.0,42.84608912627088,-0.00037926675094812623,392.562865,396.2592610851096,388.8664689148904,0.0012721196760194587,1.1104632330589492,392.8307482787437,,0.047537556653256444,UP,UP
2023-01-11,19,395.35,395.42,395.09,395.33,115376.0,40.54517517509147,-0.0008845531742822654,392.797865,396.57361736380125,389.02211263619876,0.001174119989457284,1.0547158592690271,393.0687722521967,,0.047537556653256444,UP,UP
2023-01-12,4,395.36,395.87,395.36,395.8,50080.0,83.12853275952538,0.00012634238787123664,393.056865,396.9133851572503,389.20034484274976,0.0011715281023014679,1.0179504407498123,393.3288891805589,,0.026377210712480913,UP,UP
2023-01-12,5,395.78,395.78,395.25,395.62,20353.0,53.679724750937574,0.0006829391678260244,393.30536500000005,397.14935329576986,389.46137670423025,0.0011913081887194143,0.9845254092676837,393.5470902109819,,0.026377210712480913,UP,UP
2023-01-12,6,395.62,395.9,395.53,395.75,35982.0,69.35889011810144,0.001062403561581604,393.557865,397.3442771911347,389.77145280886526,0.0011876715792179353,0.9406307371771353,393.75689114326934,,0.026377210712480913,UP,UP
2023-01-12,7,395.74,396.68,395.71,396.67,276957.0,94.70884069789346,0.002198079838302114,393.837865,397.67749955184223,389.9982304481578,0.001244809647674297,0.9427285416644848,394.0343300820056,,0.026377210712480913,UP,UP
2023-01-12,8,396.66,398.45,392.0,398.0,5239302.0,98.44011965748749,0.00601587381831048,394.172865,398.24242796853355,390.10330203146646,0.001376856246706402,1.336105074402735,394.41201293133844,,0.026377210712480913,UP,UP
2023-01-12,9,398.05,398.78,392.42,393.71,11921712.0,17.739264452671392,-0.005154769425142147,394.293365,398.1414503416946,390.44527965830537,0.002944408359539346,1.6949547119453938,394.34515455692525,,0.026377210712480913,UP,UP
2023-01-12,10,393.73,396.99,393.64,395.49,14810994.0,51.04393822743086,-0.0029747649179419078,394.498865,398.12440302861944,390.8733269713806,0.0030907460055850547,1.8131722325207245,394.4541874562657,,0.026377210712480913,UP,UP
2023-01-12,11,395.51,396.54,394.36,396.36,7615084.0,64.92538550345931,-0.00412060301507533,394.74686499999996,398.1517307964306,391.3419992035693,0.003110613056297545,1.8393742159121018,394.6356934128118,,0.026377210712480913,UP,UP
2023-01-12,12,396.37,398.126,396.14,397.755,7956608.0,81.6297164218445,0.010274059587005668,395.026615,398.4558724640674,391.5973575359326,0.003165043564784051,1.849847486204094,394.9327702306392,,0.026377210712480913,UP,UP
2023-01-12,13,397.75,398.43,395.53,398.26,10427029.0,86.339895075309,0.007003969759032946,395.324115,398.7931885479633,391.8550414520367,0.0031663789021445284,1.924858380046661,395.2496492562926,,0.026377210712480913,UP,UP
2023-01-12,14,398.27,398.485,396.72,397.39,7424036.0,45.84148035510519,0.00259864769401541,395.61461,398.7172819961012,392.5119380038989,0.0031812724429379556,1.9134399243290414,395.45349218426475,,0.026377210712480913,UP,UP
2023-01-12,15,397.3913,397.54,395.86,396.94,15126482.0,30.86485409874652,-0.0020490000125705787,395.82461,398.66556981549996,392.98365018450005,0.00316254029224735,1.8967656440198248,395.59506435719186,,0.026377210712480913,UP,UP
2023-01-12,16,396.94,397.16,396.79,396.92,5795269.0,29.99382105288592,-0.00336463616732785,396.01116,398.60243773108215,393.4198822689179,0.00316175563960085,1.7877109551612662,395.72124870412597,,0.026377210712480913,UP,UP
